id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
63,22.527311,88.256941,AJC Bose Road,Minor,2023-12-15,00:00,2023-12-15 00:00:00,Fog,Bus,high
64,22.655639,88.262162,Park Street,Severe,2022-07-13,02:00,2022-07-13 02:00:00,Clear,Truck,medium
65,22.557039,88.250542,Park Street,Minor,2022-10-14,12:00,2022-10-14 12:00:00,Clear,Auto,medium
66,22.572038,88.303193,Park Street,Minor,2024-12-31,09:00,2024-12-31 09:00:00,Fog,Bus,medium
67,22.541313,88.375334,AJC Bose Road,Severe,2023-08-08,19:00,2023-08-08 19:00:00,Fog,Auto,high
68,22.43256,88.418923,AJC Bose Road,Fatal,2024-12-08,21:00,2024-12-08 21:00:00,Clear,Truck,high
69,22.437259,88.297527,AJC Bose Road,Minor,2022-10-20,08:00,2022-10-20 08:00:00,Clear,Auto,high
70,22.402947,88.323779,AJC Bose Road,Minor,2023-01-09,08:00,2023-01-09 08:00:00,Fog,Car,high
71,22.677292,88.426894,EM Bypass,Minor,2022-07-18,04:00,2022-07-18 04:00:00,Rain,Car,high
72,22.597287,88.318117,Park Street,Fatal,2022-04-05,17:00,2022-04-05 17:00:00,Fog,Bike,medium
73,22.458366,88.401007,AJC Bose Road,Severe,2023-06-09,06:00,2023-06-09 06:00:00,Rain,Bus,high
74,22.627804,88.336734,Park Street,Fatal,2022-05-27,21:00,2022-05-27 21:00:00,Fog,Bus,medium
75,22.584957,88.403218,EM Bypass,Fatal,2023-03-22,04:00,2023-03-22 04:00:00,Clear,Bike,high
76,22.57034,88.269589,Park Street,Severe,2025-01-14,20:00,2025-01-14 20:00:00,Fog,Truck,medium
77,22.551975,88.46929,EM Bypass,Severe,2025-02-14,11:00,2025-02-14 11:00:00,Rain,Car,high
78,22.462673,88.333963,AJC Bose Road,Minor,2022-08-24,07:00,2022-08-24 07:00:00,Clear,Car,high
79,22.60842,88.417758,EM Bypass,Minor,2024-04-25,09:00,2024-04-25 09:00:00,Rain,Bike,high
80,22.579715,88.277369,Park Street,Minor,2022-09-09,02:00,2022-09-09 02:00:00,Clear,Car,medium
81,22.511567,88.420675,EM Bypass,Fatal,2023-04-03,07:00,2023-04-03 07:00:00,Fog,Auto,high
82,22.57938,88.349677,Park Street,Minor,2024-06-24,15:00,2024-06-24 15:00:00,Rain,Auto,medium
83,22.470777,88.377662,AJC Bose Road,Minor,2024-05-19,20:00,2024-05-19 20:00:00,Clear,Car,high
84,22.673246,88.281776,Park Street,Severe,2023-10-10,08:00,2023-10-10 08:00:00,Fog,Bus,medium
85,22.502293,88.412058,AJC Bose Road,Minor,2024-11-15,05:00,2024-11-15 05:00:00,Fog,Bus,high
86,22.526028,88.413271,EM Bypass,Severe,2024-06-11,05:00,2024-06-11 05:00:00,Rain,Truck,high
87,22.55675,88.348977,Park Street,Minor,2024-10-25,09:00,2024-10-25 09:00:00,Rain,Bus,medium
88,22.645126,88.334107,Park Street,Severe,2024-04-30,18:00,2024-04-30 18:00:00,Rain,Auto,medium
89,22.544036,88.446209,EM Bypass,Minor,2022-10-10,11:00,2022-10-10 11:00:00,Clear,Bike,high
90,22.443348,88.430429,AJC Bose Road,Minor,2023-08-23,01:00,2023-08-23 01:00:00,Rain,Bus,high
91,22.480537,88.203699,AJC Bose Road,Minor,2022-01-24,04:00,2022-01-24 04:00:00,Fog,Car,high
92,22.649567,88.350327,Park Street,Fatal,2024-04-01,21:00,2024-04-01 21:00:00,Fog,Truck,medium
93,22.448523,88.445166,EM Bypass,Minor,2024-10-22,22:00,2024-10-22 22:00:00,Fog,Auto,high
94,22.526324,88.264251,AJC Bose Road,Fatal,2024-04-01,06:00,2024-04-01 06:00:00,Clear,Auto,high
95,22.554379,88.281077,Park Street,Minor,2022-02-09,04:00,2022-02-09 04:00:00,Fog,Bus,medium
96,22.450699,88.26753,AJC Bose Road,Minor,2024-02-10,06:00,2024-02-10 06:00:00,Rain,Auto,high
97,22.570737,88.295563,Park Street,Severe,2023-04-01,01:00,2023-04-01 01:00:00,Rain,Bike,medium
98,22.672339,88.441643,EM Bypass,Severe,2023-09-08,09:00,2023-09-08 09:00:00,Rain,Car,high
99,22.450804,88.309159,AJC Bose Road,Minor,2024-10-25,18:00,2024-10-25 18:00:00,Fog,Bus,high
100,22.448573,88.284688,AJC Bose Road,Minor,2022-02-24,08:00,2022-02-24 08:00:00,Clear,Bike,high
101,22.48767,88.28897,AJC Bose Road,Fatal,2025-03-22,05:00,2025-03-22 05:00:00,Rain,Bike,high
102,22.677765,88.327468,Park Street,Minor,2024-06-01,13:00,2024-06-01 13:00:00,Fog,Truck,medium
103,22.579987,88.329092,Park Street,Severe,2023-07-30,09:00,2023-07-30 09:00:00,Fog,Bus,medium
104,22.537908,88.381626,AJC Bose Road,Fatal,2023-02-05,10:00,2023-02-05 10:00:00,Clear,Car,high
105,22.596021,88.204184,Park Street,Severe,2023-07-15,13:00,2023-07-15 13:00:00,Rain,Truck,medium
106,22.517805,88.333745,AJC Bose Road,Fatal,2024-09-09,11:00,2024-09-09 11:00:00,Clear,Truck,high
107,22.434736,88.251284,AJC Bose Road,Fatal,2024-03-17,22:00,2024-03-17 22:00:00,Fog,Truck,high
108,22.456237,88.317724,AJC Bose Road,Fatal,2025-03-29,13:00,2025-03-29 13:00:00,Clear,Auto,high
109,22.492124,88.392193,AJC Bose Road,Severe,2023-03-21,13:00,2023-03-21 13:00:00,Clear,Auto,high
110,22.517476,88.492034,EM Bypass,Severe,2022-08-13,01:00,2022-08-13 01:00:00,Rain,Car,high
111,22.57513,88.319921,Park Street,Minor,2022-07-13,13:00,2022-07-13 13:00:00,Rain,Truck,medium
112,22.443025,88.300243,AJC Bose Road,Minor,2023-11-14,13:00,2023-11-14 13:00:00,Fog,Car,high
113,22.643797,88.480203,EM Bypass,Minor,2023-11-25,19:00,2023-11-25 19:00:00,Fog,Bike,high
114,22.522125,88.234059,AJC Bose Road,Fatal,2022-01-23,10:00,2022-01-23 10:00:00,Fog,Auto,high
115,22.535502,88.412769,EM Bypass,Minor,2024-02-13,13:00,2024-02-13 13:00:00,Fog,Bus,high
116,22.415701,88.457396,AJC Bose Road,Minor,2025-02-13,10:00,2025-02-13 10:00:00,Rain,Car,high
117,22.417997,88.348912,AJC Bose Road,Minor,2024-05-23,00:00,2024-05-23 00:00:00,Rain,Car,high
118,22.599208,88.445836,EM Bypass,Fatal,2025-03-25,16:00,2025-03-25 16:00:00,Rain,Truck,high
119,22.478206,88.305246,AJC Bose Road,Severe,2023-03-29,01:00,2023-03-29 01:00:00,Fog,Bike,high
120,22.403587,88.275378,AJC Bose Road,Minor,2022-07-24,07:00,2022-07-24 07:00:00,Fog,Truck,high
121,22.551192,88.47391,EM Bypass,Minor,2024-03-23,02:00,2024-03-23 02:00:00,Rain,Bike,high
122,22.456319,88.268281,AJC Bose Road,Minor,2024-10-21,18:00,2024-10-21 18:00:00,Rain,Bike,high
123,22.696824,88.238834,Park Street,Minor,2024-06-16,00:00,2024-06-16 00:00:00,Rain,Car,medium
124,22.477827,88.413359,AJC Bose Road,Fatal,2022-05-09,15:00,2022-05-09 15:00:00,Clear,Bus,high
125,22.660921,88.350744,EM Bypass,Severe,2023-02-15,07:00,2023-02-15 07:00:00,Clear,Truck,high
126,22.673127,88.289099,Park Street,Fatal,2023-03-06,06:00,2023-03-06 06:00:00,Rain,Bike,medium
127,22.538777,88.494385,EM Bypass,Minor,2022-11-03,02:00,2022-11-03 02:00:00,Rain,Car,high
128,22.66205,88.343272,Park Street,Severe,2023-03-14,06:00,2023-03-14 06:00:00,Fog,Bus,medium
129,22.580433,88.497598,EM Bypass,Severe,2023-11-07,04:00,2023-11-07 04:00:00,Clear,Auto,high
130,22.497921,88.266707,AJC Bose Road,Severe,2022-07-06,20:00,2022-07-06 20:00:00,Rain,Bike,high
131,22.60261,88.250945,Park Street,Minor,2023-05-04,09:00,2023-05-04 09:00:00,Rain,Bike,medium
132,22.449789,88.338048,AJC Bose Road,Minor,2022-05-16,23:00,2022-05-16 23:00:00,Rain,Truck,high
133,22.522831,88.326072,AJC Bose Road,Minor,2022-11-07,16:00,2022-11-07 16:00:00,Clear,Car,high
134,22.595802,88.28374,Park Street,Fatal,2024-01-27,04:00,2024-01-27 04:00:00,Rain,Car,medium
135,22.482398,88.205861,AJC Bose Road,Minor,2022-06-01,08:00,2022-06-01 08:00:00,Clear,Bus,high
136,22.666097,88.37372,EM Bypass,Minor,2024-12-27,09:00,2024-12-27 09:00:00,Rain,Truck,high
137,22.661033,88.420417,EM Bypass,Severe,2022-10-11,14:00,2022-10-11 14:00:00,Rain,Truck,high
138,22.493189,88.421944,EM Bypass,Severe,2024-10-08,04:00,2024-10-08 04:00:00,Rain,Bike,high
139,22.601344,88.219433,Park Street,Fatal,2022-08-20,09:00,2022-08-20 09:00:00,Clear,Truck,medium
140,22.52625,88.30521,AJC Bose Road,Severe,2025-03-22,00:00,2025-03-22 00:00:00,Rain,Bike,high
141,22.45261,88.267669,AJC Bose Road,Minor,2024-08-07,04:00,2024-08-07 04:00:00,Fog,Auto,high
142,22.527538,88.308559,AJC Bose Road,Fatal,2024-11-19,03:00,2024-11-19 03:00:00,Fog,Bus,high
143,22.613682,88.266273,Park Street,Minor,2023-04-10,09:00,2023-04-10 09:00:00,Rain,Auto,medium
144,22.67407,88.42405,EM Bypass,Severe,2022-06-09,13:00,2022-06-09 13:00:00,Clear,Bike,high
145,22.679059,88.215079,Park Street,Minor,2023-06-29,12:00,2023-06-29 12:00:00,Rain,Truck,medium
146,22.54351,88.321421,Park Street,Severe,2024-08-07,18:00,2024-08-07 18:00:00,Clear,Auto,medium
147,22.539784,88.368192,AJC Bose Road,Fatal,2024-12-14,22:00,2024-12-14 22:00:00,Clear,Car,high
148,22.560295,88.327778,Park Street,Minor,2024-01-15,21:00,2024-01-15 21:00:00,Clear,Bus,medium
149,22.551766,88.203644,Park Street,Minor,2024-09-22,04:00,2024-09-22 04:00:00,Rain,Truck,medium
150,22.639491,88.26389,Park Street,Minor,2025-03-01,05:00,2025-03-01 05:00:00,Clear,Truck,medium
151,22.615026,88.482765,EM Bypass,Severe,2024-02-02,11:00,2024-02-02 11:00:00,Clear,Car,high
152,22.575439,88.458462,EM Bypass,Minor,2025-01-08,04:00,2025-01-08 04:00:00,Rain,Bike,high
153,22.571917,88.442391,EM Bypass,Minor,2022-10-01,17:00,2022-10-01 17:00:00,Fog,Bike,high
154,22.696294,88.394839,EM Bypass,Minor,2025-01-04,16:00,2025-01-04 16:00:00,Fog,Car,high
155,22.527289,88.379706,AJC Bose Road,Minor,2023-05-03,01:00,2023-05-03 01:00:00,Rain,Bike,high
156,22.627199,88.314359,Park Street,Minor,2022-04-26,12:00,2022-04-26 12:00:00,Rain,Auto,medium
157,22.561671,88.470379,EM Bypass,Fatal,2022-01-14,05:00,2022-01-14 05:00:00,Rain,Bus,high
158,22.522013,88.438556,EM Bypass,Minor,2024-03-27,17:00,2024-03-27 17:00:00,Fog,Car,high
159,22.403109,88.246932,AJC Bose Road,Severe,2024-07-06,17:00,2024-07-06 17:00:00,Rain,Truck,high
160,22.458144,88.466891,EM Bypass,Minor,2024-10-25,20:00,2024-10-25 20:00:00,Clear,Auto,high
161,22.590413,88.380756,EM Bypass,Minor,2022-07-12,08:00,2022-07-12 08:00:00,Clear,Auto,high
162,22.605232,88.412567,EM Bypass,Minor,2025-04-06,17:00,2025-04-06 17:00:00,Clear,Car,high
163,22.499013,88.449969,EM Bypass,Minor,2025-03-27,10:00,2025-03-27 10:00:00,Fog,Bus,high
164,22.421473,88.433073,AJC Bose Road,Severe,2025-02-21,15:00,2025-02-21 15:00:00,Fog,Bike,high
165,22.433359,88.267122,AJC Bose Road,Minor,2023-04-09,04:00,2023-04-09 04:00:00,Fog,Bus,high
166,22.690232,88.396846,EM Bypass,Fatal,2022-01-16,12:00,2022-01-16 12:00:00,Fog,Car,high
167,22.561182,88.302673,Park Street,Minor,2024-07-28,11:00,2024-07-28 11:00:00,Rain,Bus,medium
168,22.63206,88.464961,EM Bypass,Minor,2024-12-16,13:00,2024-12-16 13:00:00,Rain,Truck,high
169,22.416717,88.494636,EM Bypass,Severe,2022-11-14,02:00,2022-11-14 02:00:00,Rain,Bus,high
170,22.446807,88.431883,AJC Bose Road,Minor,2025-01-30,23:00,2025-01-30 23:00:00,Rain,Bike,high
171,22.675377,88.430392,EM Bypass,Minor,2023-04-20,14:00,2023-04-20 14:00:00,Rain,Car,high
172,22.54213,88.432038,EM Bypass,Minor,2023-12-05,14:00,2023-12-05 14:00:00,Rain,Car,high
173,22.402669,88.281551,AJC Bose Road,Severe,2022-01-21,04:00,2022-01-21 04:00:00,Clear,Auto,high
174,22.570326,88.366731,Park Street,Severe,2024-09-14,07:00,2024-09-14 07:00:00,Clear,Truck,medium
175,22.671288,88.396398,EM Bypass,Severe,2024-08-03,00:00,2024-08-03 00:00:00,Fog,Auto,high
176,22.610872,88.444812,EM Bypass,Minor,2024-12-13,01:00,2024-12-13 01:00:00,Rain,Bike,high
177,22.60333,88.455451,EM Bypass,Severe,2022-10-04,04:00,2022-10-04 04:00:00,Rain,Car,high
178,22.659619,88.421787,EM Bypass,Severe,2022-03-31,07:00,2022-03-31 07:00:00,Clear,Truck,high
179,22.563104,88.422016,EM Bypass,Fatal,2022-10-18,03:00,2022-10-18 03:00:00,Rain,Auto,high
180,22.569034,88.407369,EM Bypass,Minor,2024-11-03,14:00,2024-11-03 14:00:00,Rain,Bike,high
181,22.652268,88.292844,Park Street,Minor,2022-12-16,23:00,2022-12-16 23:00:00,Fog,Truck,medium
182,22.658066,88.408248,EM Bypass,Severe,2024-07-27,13:00,2024-07-27 13:00:00,Clear,Car,high
183,22.485791,88.348865,AJC Bose Road,Minor,2023-11-09,12:00,2023-11-09 12:00:00,Rain,Bus,high
184,22.58555,88.214145,Park Street,Minor,2024-08-02,05:00,2024-08-02 05:00:00,Rain,Car,medium
185,22.42799,88.250585,AJC Bose Road,Minor,2022-07-07,09:00,2022-07-07 09:00:00,Clear,Auto,high
186,22.626079,88.220998,Park Street,Minor,2023-05-14,06:00,2023-05-14 06:00:00,Rain,Car,medium
187,22.667202,88.249563,Park Street,Minor,2024-06-26,02:00,2024-06-26 02:00:00,Clear,Truck,medium
188,22.697841,88.240504,Park Street,Minor,2022-05-28,00:00,2022-05-28 00:00:00,Clear,Truck,medium
189,22.472818,88.334512,AJC Bose Road,Fatal,2022-10-31,00:00,2022-10-31 00:00:00,Fog,Bus,high
190,22.597737,88.42107,EM Bypass,Minor,2022-10-09,06:00,2022-10-09 06:00:00,Clear,Bus,high
191,22.698282,88.348881,EM Bypass,Severe,2023-04-09,17:00,2023-04-09 17:00:00,Clear,Bike,high
192,22.578041,88.20674,Park Street,Minor,2024-12-31,09:00,2024-12-31 09:00:00,Clear,Bus,medium
193,22.570764,88.448747,EM Bypass,Severe,2022-07-08,18:00,2022-07-08 18:00:00,Rain,Bus,high
194,22.467402,88.288174,AJC Bose Road,Severe,2023-02-06,05:00,2023-02-06 05:00:00,Clear,Bike,high
195,22.435421,88.380461,AJC Bose Road,Minor,2023-12-15,11:00,2023-12-15 11:00:00,Clear,Auto,high
196,22.531338,88.445712,EM Bypass,Minor,2025-01-09,01:00,2025-01-09 01:00:00,Fog,Car,high
197,22.572015,88.298263,Park Street,Minor,2022-08-23,01:00,2022-08-23 01:00:00,Clear,Bike,medium
198,22.666334,88.324867,Park Street,Minor,2024-09-24,20:00,2024-09-24 20:00:00,Clear,Car,medium
199,22.470303,88.393464,AJC Bose Road,Minor,2022-07-19,20:00,2022-07-19 20:00:00,Fog,Bus,high
200,22.522611,88.241685,AJC Bose Road,Minor,2024-03-04,14:00,2024-03-04 14:00:00,Fog,Bus,high
201,22.515771,88.226447,AJC Bose Road,Minor,2022-05-18,05:00,2022-05-18 05:00:00,Fog,Car,high
202,22.607904,88.23463,Park Street,Minor,2022-09-16,21:00,2022-09-16 21:00:00,Clear,Car,medium
203,22.515789,88.301806,AJC Bose Road,Severe,2022-02-08,04:00,2022-02-08 04:00:00,Rain,Auto,high
204,22.641091,88.303329,Park Street,Minor,2023-10-07,12:00,2023-10-07 12:00:00,Clear,Car,medium
205,22.456272,88.291674,AJC Bose Road,Minor,2024-03-22,18:00,2024-03-22 18:00:00,Rain,Car,high
206,22.530795,88.464028,EM Bypass,Minor,2024-09-25,20:00,2024-09-25 20:00:00,Rain,Car,high
207,22.516768,88.285012,AJC Bose Road,Minor,2022-02-07,14:00,2022-02-07 14:00:00,Clear,Bus,high
208,22.633806,88.488096,EM Bypass,Severe,2024-09-19,22:00,2024-09-19 22:00:00,Clear,Bus,high
209,22.420891,88.434028,AJC Bose Road,Minor,2022-04-30,20:00,2022-04-30 20:00:00,Clear,Bus,high
210,22.664854,88.260996,Park Street,Fatal,2024-01-11,12:00,2024-01-11 12:00:00,Clear,Truck,medium
211,22.457708,88.204325,AJC Bose Road,Fatal,2023-05-15,00:00,2023-05-15 00:00:00,Rain,Auto,high
212,22.582181,88.374677,EM Bypass,Minor,2024-01-01,05:00,2024-01-01 05:00:00,Clear,Bus,high
213,22.413804,88.204001,AJC Bose Road,Severe,2023-04-06,11:00,2023-04-06 11:00:00,Clear,Car,high
214,22.534993,88.313544,AJC Bose Road,Fatal,2022-04-10,19:00,2022-04-10 19:00:00,Clear,Auto,high
215,22.587672,88.370645,Park Street,Severe,2022-06-24,15:00,2022-06-24 15:00:00,Clear,Car,medium
216,22.537315,88.436364,EM Bypass,Minor,2023-11-13,01:00,2023-11-13 01:00:00,Fog,Car,high
217,22.67901,88.411153,EM Bypass,Minor,2022-05-21,19:00,2022-05-21 19:00:00,Rain,Auto,high
218,22.532279,88.495263,EM Bypass,Minor,2025-03-18,22:00,2025-03-18 22:00:00,Clear,Auto,high
219,22.66085,88.264582,Park Street,Severe,2023-01-23,06:00,2023-01-23 06:00:00,Rain,Truck,medium
220,22.556365,88.490168,EM Bypass,Severe,2023-12-29,06:00,2023-12-29 06:00:00,Rain,Auto,high
221,22.581594,88.386157,EM Bypass,Severe,2025-01-30,17:00,2025-01-30 17:00:00,Fog,Car,high
222,22.576134,88.29245,Park Street,Minor,2023-09-14,16:00,2023-09-14 16:00:00,Rain,Bike,medium
223,22.448957,88.226478,AJC Bose Road,Severe,2022-04-20,18:00,2022-04-20 18:00:00,Rain,Bus,high
224,22.565,88.444385,EM Bypass,Minor,2025-02-21,16:00,2025-02-21 16:00:00,Fog,Bus,high
225,22.534388,88.449037,EM Bypass,Severe,2023-06-26,15:00,2023-06-26 15:00:00,Fog,Bus,high
226,22.509471,88.366408,AJC Bose Road,Minor,2024-02-06,02:00,2024-02-06 02:00:00,Clear,Bus,high
227,22.409028,88.428215,AJC Bose Road,Minor,2022-04-28,10:00,2022-04-28 10:00:00,Fog,Bus,high
228,22.477527,88.342295,AJC Bose Road,Minor,2024-06-24,14:00,2024-06-24 14:00:00,Clear,Truck,high
229,22.524511,88.322611,AJC Bose Road,Severe,2023-11-11,21:00,2023-11-11 21:00:00,Fog,Bike,high
230,22.621297,88.313108,Park Street,Severe,2024-03-08,23:00,2024-03-08 23:00:00,Clear,Truck,medium
231,22.684151,88.376374,EM Bypass,Minor,2022-07-24,15:00,2022-07-24 15:00:00,Rain,Auto,high
232,22.635705,88.447946,EM Bypass,Severe,2023-12-05,22:00,2023-12-05 22:00:00,Clear,Car,high
233,22.644888,88.414783,EM Bypass,Minor,2024-11-11,08:00,2024-11-11 08:00:00,Clear,Truck,high
234,22.635438,88.49229,EM Bypass,Fatal,2024-10-17,00:00,2024-10-17 00:00:00,Rain,Car,high
235,22.566868,88.469206,EM Bypass,Fatal,2022-11-16,11:00,2022-11-16 11:00:00,Fog,Bike,high
236,22.593698,88.417231,EM Bypass,Minor,2022-05-26,14:00,2022-05-26 14:00:00,Rain,Truck,high
237,22.539371,88.370616,AJC Bose Road,Minor,2022-03-20,17:00,2022-03-20 17:00:00,Clear,Bike,high
238,22.494663,88.203471,AJC Bose Road,Fatal,2022-06-26,23:00,2022-06-26 23:00:00,Rain,Truck,high
239,22.53316,88.350396,AJC Bose Road,Fatal,2025-04-10,11:00,2025-04-10 11:00:00,Clear,Car,high
240,22.549128,88.402182,EM Bypass,Minor,2023-11-17,22:00,2023-11-17 22:00:00,Clear,Truck,high
241,22.652647,88.414545,EM Bypass,Minor,2023-04-19,22:00,2023-04-19 22:00:00,Clear,Bus,high
242,22.534599,88.245686,AJC Bose Road,Minor,2024-04-25,16:00,2024-04-25 16:00:00,Rain,Bus,high
