segment_id,road_name,start_lat,start_lon,end_lat,end_lon,risk_level,avg_traffic,speed_limit,lanes
delhi_NH-44_9,NH-44,28.7676,77.085,28.7696,77.08699999999999,high,825,40,4
delhi_NH-44_10,NH-44,28.7696,77.08699999999999,28.7716,77.089,high,1705,60,2
delhi_Mathura_Road_0,Mathura Road,28.5244,77.2066,28.5264,77.20859999999999,medium,2844,40,4
delhi_Mathura_Road_1,Mathura Road,28.5264,77.20859999999999,28.5284,77.2106,medium,4696,60,3
delhi_Mathura_Road_2,Mathura Road,28.5284,77.2106,28.5304,77.2126,medium,3331,60,4
delhi_Mathura_Road_3,Mathura Road,28.5304,77.2126,28.5324,77.21459999999999,medium,4321,40,6
delhi_Mathura_Road_4,Mathura Road,28.5324,77.21459999999999,28.5344,77.2166,medium,2814,80,2
delhi_Mathura_Road_5,Mathura Road,28.5344,77.2166,28.5364,77.2186,medium,3589,80,6
delhi_Mathura_Road_6,Mathura Road,28.5364,77.2186,28.5384,77.22059999999999,medium,2667,50,6
delhi_Mathura_Road_7,Mathura Road,28.5384,77.22059999999999,28.540399999999998,77.2226,medium,2798,80,4
delhi_MG_Road_0,MG Road,28.4595,77.0266,28.461499999999997,77.0286,medium,2461,80,2
delhi_MG_Road_1,MG Road,28.461499999999997,77.0286,28.4635,77.0306,medium,3252,50,3
delhi_MG_Road_2,MG Road,28.4635,77.0306,28.4655,77.0326,medium,4326,40,6
delhi_MG_Road_3,MG Road,28.4655,77.0326,28.467499999999998,77.0346,medium,4348,80,2
delhi_MG_Road_4,MG Road,28.467499999999998,77.0346,28.4695,77.0366,medium,3614,40,4
delhi_MG_Road_5,MG Road,28.4695,77.0366,28.4715,77.0386,medium,3435,40,2
delhi_MG_Road_6,MG Road,28.4715,77.0386,28.473499999999998,77.0406,medium,4216,50,4
delhi_MG_Road_7,MG Road,28.473499999999998,77.0406,28.475499999999997,77.04260000000001,medium,3398,50,2
delhi_MG_Road_8,MG Road,28.475499999999997,77.04260000000001,28.4775,77.0446,medium,4975,40,4
delhi_DND_Flyway_0,DND Flyway,28.5748,77.306,28.5768,77.30799999999999,medium,3238,80,3
delhi_DND_Flyway_1,DND Flyway,28.5768,77.30799999999999,28.5788,77.31,medium,968,60,6
delhi_DND_Flyway_2,DND Flyway,28.5788,77.31,28.5808,77.312,medium,1069,60,6
delhi_DND_Flyway_3,DND Flyway,28.5808,77.312,28.5828,77.314,medium,2816,80,2
delhi_DND_Flyway_4,DND Flyway,28.5828,77.314,28.5848,77.316,medium,1149,60,2
delhi_DND_Flyway_5,DND Flyway,28.5848,77.316,28.5868,77.318,medium,939,80,3
delhi_DND_Flyway_6,DND Flyway,28.5868,77.318,28.5888,77.32,medium,4530,60,3
delhi_DND_Flyway_7,DND Flyway,28.5888,77.32,28.590799999999998,77.322,medium,1443,60,3
delhi_DND_Flyway_8,DND Flyway,28.590799999999998,77.322,28.5928,77.324,medium,2853,60,4
delhi_DND_Flyway_9,DND Flyway,28.5928,77.324,28.5948,77.326,medium,3218,40,4
delhi_Rohtak_Road_0,Rohtak Road,28.6814,77.1215,28.6834,77.12349999999999,high,3154,60,2
delhi_Rohtak_Road_1,Rohtak Road,28.6834,77.12349999999999,28.6854,77.1255,high,1389,50,2
delhi_Rohtak_Road_2,Rohtak Road,28.6854,77.1255,28.6874,77.1275,high,4446,50,4
delhi_Rohtak_Road_3,Rohtak Road,28.6874,77.1275,28.6894,77.1295,high,4648,80,4
delhi_Rohtak_Road_4,Rohtak Road,28.6894,77.1295,28.6914,77.1315,high,2357,40,4
delhi_Rohtak_Road_5,Rohtak Road,28.6914,77.1315,28.6934,77.1335,high,4141,60,4
delhi_Rohtak_Road_6,Rohtak Road,28.6934,77.1335,28.6954,77.1355,high,2981,60,4
delhi_Rohtak_Road_7,Rohtak Road,28.6954,77.1355,28.6974,77.1375,high,3780,80,3
delhi_Rohtak_Road_8,Rohtak Road,28.6974,77.1375,28.6994,77.1395,high,2891,40,4
delhi_Rohtak_Road_9,Rohtak Road,28.6994,77.1395,28.7014,77.1415,high,2583,80,3
delhi_G_T_Road_0,G T Road,28.6506,77.2303,28.6526,77.2323,high,2840,50,2
delhi_G_T_Road_1,G T Road,28.6526,77.2323,28.654600000000002,77.2343,high,2610,80,6
delhi_G_T_Road_2,G T Road,28.654600000000002,77.2343,28.6566,77.2363,high,4570,50,6
delhi_G_T_Road_3,G T Road,28.6566,77.2363,28.6586,77.2383,high,3866,40,4
delhi_G_T_Road_4,G T Road,28.6586,77.2383,28.660600000000002,77.2403,high,3514,80,3
delhi_G_T_Road_5,G T Road,28.660600000000002,77.2403,28.6626,77.2423,high,1961,80,3
delhi_G_T_Road_6,G T Road,28.6626,77.2423,28.6646,77.2443,high,4672,50,3
delhi_G_T_Road_7,G T Road,28.6646,77.2443,28.6666,77.2463,high,1960,80,3
delhi_G_T_Road_8,G T Road,28.6666,77.2463,28.6686,77.2483,high,1658,50,4
delhi_Dwarka_Expressway_0,Dwarka Expressway,28.5921,77.046,28.594099999999997,77.048,medium,1545,50,4
delhi_Dwarka_Expressway_1,Dwarka Expressway,28.594099999999997,77.048,28.5961,77.05000000000001,medium,4295,60,4
delhi_Dwarka_Expressway_2,Dwarka Expressway,28.5961,77.05000000000001,28.5981,77.052,medium,1490,60,6
delhi_Dwarka_Expressway_3,Dwarka Expressway,28.5981,77.052,28.600099999999998,77.054,medium,690,60,3
delhi_Dwarka_Expressway_4,Dwarka Expressway,28.600099999999998,77.054,28.6021,77.05600000000001,medium,2361,80,6
delhi_Dwarka_Expressway_5,Dwarka Expressway,28.6021,77.05600000000001,28.6041,77.058,medium,4299,40,6
delhi_Dwarka_Expressway_6,Dwarka Expressway,28.6041,77.058,28.606099999999998,77.06,medium,4822,60,2
delhi_Dwarka_Expressway_7,Dwarka Expressway,28.606099999999998,77.06,28.608099999999997,77.06200000000001,medium,3357,50,2
delhi_Dwarka_Expressway_8,Dwarka Expressway,28.608099999999997,77.06200000000001,28.6101,77.06400000000001,medium,898,80,4
delhi_Dwarka_Expressway_9,Dwarka Expressway,28.6101,77.06400000000001,28.612099999999998,77.066,medium,4424,50,2
delhi_Lodhi_Road_0,Lodhi Road,28.5877,77.243,28.5897,77.24499999999999,low,696,80,4
delhi_Lodhi_Road_1,Lodhi Road,28.5897,77.24499999999999,28.591700000000003,77.247,low,644,40,4
delhi_Lodhi_Road_2,Lodhi Road,28.591700000000003,77.247,28.593700000000002,77.249,low,3747,40,4
delhi_Lodhi_Road_3,Lodhi Road,28.593700000000002,77.249,28.5957,77.25099999999999,low,4932,40,6
delhi_Lodhi_Road_4,Lodhi Road,28.5957,77.25099999999999,28.597700000000003,77.253,low,4372,60,2
delhi_Lodhi_Road_5,Lodhi Road,28.597700000000003,77.253,28.599700000000002,77.255,low,1194,80,2
delhi_Lodhi_Road_6,Lodhi Road,28.599700000000002,77.255,28.6017,77.25699999999999,low,2275,40,3
delhi_Lodhi_Road_7,Lodhi Road,28.6017,77.25699999999999,28.6037,77.259,low,1386,50,3
delhi_Lodhi_Road_8,Lodhi Road,28.6037,77.259,28.605700000000002,77.261,low,625,40,3
delhi_Lodhi_Road_9,Lodhi Road,28.605700000000002,77.261,28.6077,77.26299999999999,low,4953,60,3
delhi_Lodhi_Road_10,Lodhi Road,28.6077,77.26299999999999,28.6097,77.265,low,1826,50,6
