id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
36,13.166458,77.645976,Airport Road,Severe,2022-11-08,00:00,2022-11-08 00:00:00,Fog,Bus,medium
37,13.160679,77.450578,Airport Road,Severe,2022-08-14,17:00,2022-08-14 17:00:00,Clear,Auto,medium
38,12.87812,77.75548,Whitefield Main Road,Minor,2022-11-22,11:00,2022-11-22 11:00:00,Rain,Bike,high
39,12.933538,77.737824,Whitefield Main Road,Minor,2025-01-04,18:00,2025-01-04 18:00:00,Clear,Truck,high
40,12.934971,77.501295,Bannerghatta Road,Fatal,2024-07-23,03:00,2024-07-23 03:00:00,Rain,Bike,medium
41,13.088481,77.401871,Airport Road,Fatal,2023-03-17,22:00,2023-03-17 22:00:00,Rain,Bus,medium
42,12.906665,77.751883,Whitefield Main Road,Minor,2024-07-10,05:00,2024-07-10 05:00:00,Fog,Bike,high
43,12.854596,77.734873,Hosur Road,Minor,2023-04-08,09:00,2023-04-08 09:00:00,Fog,Bike,high
44,13.070817,77.754253,Whitefield Main Road,Severe,2024-10-09,02:00,2024-10-09 02:00:00,Fog,Bus,high
45,12.852964,77.561684,Bannerghatta Road,Severe,2022-08-15,18:00,2022-08-15 18:00:00,Fog,Bike,medium
46,13.130325,77.446646,Airport Road,Minor,2023-02-06,09:00,2023-02-06 09:00:00,Fog,Auto,medium
47,13.071506,77.582699,Airport Road,Fatal,2023-10-09,19:00,2023-10-09 19:00:00,Clear,Car,medium
48,13.028376,77.625565,Indiranagar 100ft Road,Severe,2023-06-19,18:00,2023-06-19 18:00:00,Fog,Auto,low
49,12.947882,77.70417,Marathahalli Bridge Road,Minor,2023-05-28,20:00,2023-05-28 20:00:00,Clear,Car,high
50,13.085418,77.731694,Whitefield Main Road,Severe,2023-03-24,08:00,2023-03-24 08:00:00,Clear,Car,high
51,13.018995,77.767071,Whitefield Main Road,Minor,2024-10-30,01:00,2024-10-30 01:00:00,Fog,Truck,high
52,13.155137,77.476742,Airport Road,Minor,2025-03-12,05:00,2025-03-12 05:00:00,Fog,Bike,medium
53,13.168031,77.626681,Airport Road,Severe,2022-07-09,19:00,2022-07-09 19:00:00,Fog,Car,medium
54,12.917963,77.412591,Bannerghatta Road,Severe,2022-05-30,05:00,2022-05-30 05:00:00,Fog,Auto,medium
55,12.918688,77.421483,Bannerghatta Road,Minor,2023-11-29,14:00,2023-11-29 14:00:00,Clear,Auto,medium
56,13.001226,77.503201,Old Madras Road,Minor,2024-10-26,13:00,2024-10-26 13:00:00,Fog,Auto,high
57,12.893807,77.446713,Bannerghatta Road,Minor,2024-12-20,00:00,2024-12-20 00:00:00,Fog,Bike,medium
58,13.010762,77.565505,Old Madras Road,Minor,2024-01-24,11:00,2024-01-24 11:00:00,Rain,Bus,high
59,12.874319,77.560204,Bannerghatta Road,Severe,2024-08-22,21:00,2024-08-22 21:00:00,Clear,Truck,medium
60,13.060177,77.527135,Airport Road,Minor,2024-03-09,21:00,2024-03-09 21:00:00,Fog,Bike,medium
61,13.03119,77.439954,Airport Road,Severe,2024-08-09,17:00,2024-08-09 17:00:00,Rain,Truck,medium
62,12.940417,77.683922,Marathahalli Bridge Road,Minor,2022-04-16,17:00,2022-04-16 17:00:00,Rain,Car,high
63,13.038925,77.471671,Airport Road,Minor,2024-11-27,17:00,2024-11-27 17:00:00,Fog,Auto,medium
64,12.935809,77.79042,Whitefield Main Road,Fatal,2024-07-18,10:00,2024-07-18 10:00:00,Fog,Truck,high
65,12.938471,77.569677,Bannerghatta Road,Severe,2024-09-06,23:00,2024-09-06 23:00:00,Clear,Truck,medium
66,12.965455,77.503129,Bannerghatta Road,Severe,2024-04-28,17:00,2024-04-28 17:00:00,Fog,Auto,medium
67,12.92414,77.756905,Whitefield Main Road,Fatal,2025-04-11,22:00,2025-04-11 22:00:00,Fog,Truck,high
68,13.13621,77.482313,Airport Road,Minor,2022-09-25,11:00,2022-09-25 11:00:00,Clear,Auto,medium
69,12.810978,77.534254,Hosur Road,Minor,2023-06-04,04:00,2023-06-04 04:00:00,Rain,Truck,high
70,12.819454,77.621806,Hosur Road,Severe,2025-02-02,11:00,2025-02-02 11:00:00,Rain,Auto,high
71,12.947446,77.639582,Koramangala 80ft Road,Minor,2024-12-20,21:00,2024-12-20 21:00:00,Fog,Auto,low
72,12.827299,77.565062,Hosur Road,Severe,2024-04-01,02:00,2024-04-01 02:00:00,Fog,Bike,high
73,13.134811,77.461501,Airport Road,Severe,2023-06-06,11:00,2023-06-06 11:00:00,Fog,Bike,medium
74,12.917923,77.633189,Outer Ring Road,Severe,2022-07-08,03:00,2022-07-08 03:00:00,Fog,Bus,high
75,12.891307,77.647669,Outer Ring Road,Minor,2022-02-22,23:00,2022-02-22 23:00:00,Rain,Truck,high
76,12.90506,77.758076,Whitefield Main Road,Severe,2022-08-13,11:00,2022-08-13 11:00:00,Clear,Bike,high
77,12.816265,77.607839,Hosur Road,Minor,2024-03-17,11:00,2024-03-17 11:00:00,Clear,Bus,high
78,13.165875,77.461909,Airport Road,Minor,2024-12-05,14:00,2024-12-05 14:00:00,Clear,Truck,medium
79,13.190996,77.598571,Airport Road,Minor,2023-02-15,04:00,2023-02-15 04:00:00,Rain,Auto,medium
80,12.968574,77.645802,Indiranagar 100ft Road,Severe,2023-01-16,18:00,2023-01-16 18:00:00,Rain,Bus,low
81,13.069173,77.427836,Airport Road,Fatal,2022-04-15,20:00,2022-04-15 20:00:00,Clear,Truck,medium
82,13.085083,77.477491,Airport Road,Minor,2023-12-28,07:00,2023-12-28 07:00:00,Fog,Bus,medium
83,12.960497,77.428281,Bannerghatta Road,Severe,2024-10-10,04:00,2024-10-10 04:00:00,Clear,Bus,medium
84,13.092876,77.438094,Airport Road,Fatal,2023-07-31,13:00,2023-07-31 13:00:00,Clear,Car,medium
85,12.856506,77.413713,Bannerghatta Road,Minor,2023-05-24,03:00,2023-05-24 03:00:00,Rain,Bus,medium
86,12.845138,77.48325,Bannerghatta Road,Minor,2023-05-03,11:00,2023-05-03 11:00:00,Rain,Auto,medium
87,13.167738,77.78453,Airport Road,Minor,2023-05-07,06:00,2023-05-07 06:00:00,Clear,Bus,medium
88,13.069343,77.79128,Whitefield Main Road,Severe,2023-12-11,12:00,2023-12-11 12:00:00,Rain,Bike,high
89,12.917587,77.670324,Outer Ring Road,Fatal,2024-02-20,17:00,2024-02-20 17:00:00,Rain,Bus,high
90,13.179598,77.772582,Airport Road,Minor,2023-09-22,21:00,2023-09-22 21:00:00,Rain,Bike,medium
91,12.835792,77.752357,Hosur Road,Fatal,2023-12-28,00:00,2023-12-28 00:00:00,Fog,Auto,high
92,12.8694,77.65814,Hosur Road,Severe,2022-01-11,21:00,2022-01-11 21:00:00,Rain,Car,high
93,12.802377,77.531486,Hosur Road,Minor,2025-03-28,19:00,2025-03-28 19:00:00,Fog,Auto,high
94,13.008603,77.560537,Old Madras Road,Minor,2022-01-18,05:00,2022-01-18 05:00:00,Fog,Auto,high
95,13.185794,77.530987,Airport Road,Severe,2024-03-09,05:00,2024-03-09 05:00:00,Clear,Truck,medium
96,13.0412,77.550866,Airport Road,Severe,2023-01-25,02:00,2023-01-25 02:00:00,Rain,Bus,medium
97,13.113624,77.78357,Whitefield Main Road,Fatal,2024-06-12,12:00,2024-06-12 12:00:00,Clear,Bus,high
98,13.019215,77.504047,Old Madras Road,Severe,2023-10-11,11:00,2023-10-11 11:00:00,Rain,Car,high
99,12.817848,77.743694,Hosur Road,Severe,2023-05-12,02:00,2023-05-12 02:00:00,Rain,Bus,high
100,12.814243,77.733412,Hosur Road,Minor,2024-01-05,13:00,2024-01-05 13:00:00,Rain,Bike,high
101,12.947573,77.762715,Whitefield Main Road,Fatal,2023-08-23,04:00,2023-08-23 04:00:00,Rain,Auto,high
102,13.072616,77.571209,Airport Road,Minor,2024-02-06,16:00,2024-02-06 16:00:00,Rain,Auto,medium
103,12.967443,77.679003,Marathahalli Bridge Road,Fatal,2022-01-31,19:00,2022-01-31 19:00:00,Fog,Bus,high
104,13.121989,77.500142,Airport Road,Fatal,2023-05-14,04:00,2023-05-14 04:00:00,Clear,Auto,medium
105,12.952218,77.518738,Bannerghatta Road,Fatal,2023-08-01,18:00,2023-08-01 18:00:00,Clear,Truck,medium
106,12.82512,77.61553,Hosur Road,Severe,2023-10-17,21:00,2023-10-17 21:00:00,Clear,Bus,high
107,13.018816,77.765548,Whitefield Main Road,Minor,2022-11-27,14:00,2022-11-27 14:00:00,Fog,Truck,high
108,12.999744,77.711826,Marathahalli Bridge Road,Minor,2022-12-18,21:00,2022-12-18 21:00:00,Fog,Car,high
109,12.852151,77.42633,Bannerghatta Road,Minor,2023-07-04,19:00,2023-07-04 19:00:00,Fog,Bus,medium
110,13.040029,77.75551,Whitefield Main Road,Fatal,2022-12-31,14:00,2022-12-31 14:00:00,Fog,Bike,high
111,13.081384,77.429306,Airport Road,Severe,2025-01-22,12:00,2025-01-22 12:00:00,Clear,Truck,medium
112,12.912763,77.452611,Bannerghatta Road,Minor,2023-01-20,00:00,2023-01-20 00:00:00,Clear,Truck,medium
113,13.053573,77.529796,Airport Road,Severe,2023-01-20,11:00,2023-01-20 11:00:00,Rain,Bus,medium
114,13.003003,77.645274,Indiranagar 100ft Road,Fatal,2022-06-20,17:00,2022-06-20 17:00:00,Clear,Bike,low
115,12.906675,77.640875,Outer Ring Road,Minor,2025-01-16,01:00,2025-01-16 01:00:00,Clear,Auto,high
116,13.177183,77.643861,Airport Road,Minor,2022-08-05,20:00,2022-08-05 20:00:00,Clear,Auto,medium
117,13.083511,77.433007,Airport Road,Minor,2024-09-06,21:00,2024-09-06 21:00:00,Clear,Bus,medium
118,13.001736,77.575432,Old Madras Road,Minor,2023-05-25,09:00,2023-05-25 09:00:00,Rain,Bus,high
119,13.049316,77.488686,Airport Road,Minor,2024-01-21,18:00,2024-01-21 18:00:00,Fog,Auto,medium
120,13.053242,77.726658,Whitefield Main Road,Fatal,2022-11-07,13:00,2022-11-07 13:00:00,Clear,Bike,high
121,12.887308,77.672836,Outer Ring Road,Minor,2025-02-04,14:00,2025-02-04 14:00:00,Rain,Bus,high
122,13.005031,77.565602,Old Madras Road,Fatal,2023-03-30,18:00,2023-03-30 18:00:00,Fog,Bus,high
123,13.126207,77.791758,Whitefield Main Road,Severe,2024-01-22,19:00,2024-01-22 19:00:00,Fog,Car,high
124,12.842634,77.513429,Bannerghatta Road,Fatal,2023-09-11,19:00,2023-09-11 19:00:00,Clear,Truck,medium
125,13.066481,77.566033,Airport Road,Minor,2023-12-25,16:00,2023-12-25 16:00:00,Rain,Bus,medium
126,12.973634,77.681859,Marathahalli Bridge Road,Fatal,2022-09-30,05:00,2022-09-30 05:00:00,Fog,Auto,high
127,12.840188,77.424246,Bannerghatta Road,Severe,2022-09-26,12:00,2022-09-26 12:00:00,Clear,Truck,medium
128,12.942739,77.48557,Bannerghatta Road,Fatal,2022-02-16,19:00,2022-02-16 19:00:00,Clear,Auto,medium
129,13.188794,77.584702,Airport Road,Fatal,2023-11-03,21:00,2023-11-03 21:00:00,Clear,Bus,medium
130,12.805367,77.570926,Hosur Road,Minor,2023-07-04,06:00,2023-07-04 06:00:00,Fog,Car,high
131,12.985755,77.628061,Indiranagar 100ft Road,Severe,2023-10-31,17:00,2023-10-31 17:00:00,Rain,Auto,low
132,12.807803,77.444147,Bannerghatta Road,Fatal,2025-04-08,06:00,2025-04-08 06:00:00,Rain,Car,medium
133,13.085629,77.595586,Airport Road,Severe,2023-12-23,22:00,2023-12-23 22:00:00,Rain,Car,medium
134,13.055615,77.505528,Airport Road,Minor,2023-09-27,09:00,2023-09-27 09:00:00,Fog,Bike,medium
135,13.076719,77.790458,Whitefield Main Road,Minor,2022-03-09,16:00,2022-03-09 16:00:00,Clear,Auto,high
136,13.015842,77.468103,Old Madras Road,Fatal,2025-01-16,18:00,2025-01-16 18:00:00,Rain,Bike,high
137,12.842803,77.75041,Hosur Road,Minor,2023-04-15,07:00,2023-04-15 07:00:00,Fog,Auto,high
138,13.012282,77.797013,Whitefield Main Road,Minor,2023-03-28,20:00,2023-03-28 20:00:00,Clear,Truck,high
139,12.904959,77.572763,Bannerghatta Road,Fatal,2022-05-11,03:00,2022-05-11 03:00:00,Clear,Bike,medium
140,12.817483,77.495538,Bannerghatta Road,Severe,2024-09-08,17:00,2024-09-08 17:00:00,Rain,Bike,medium
141,12.94777,77.799432,Whitefield Main Road,Severe,2024-06-26,23:00,2024-06-26 23:00:00,Fog,Auto,high
142,12.809608,77.627387,Hosur Road,Minor,2022-01-01,15:00,2022-01-01 15:00:00,Fog,Truck,high
143,13.017352,77.796523,Whitefield Main Road,Minor,2023-03-15,20:00,2023-03-15 20:00:00,Rain,Car,high
144,12.839165,77.520881,Bannerghatta Road,Minor,2023-04-20,17:00,2023-04-20 17:00:00,Rain,Bike,medium
145,13.189709,77.406133,Airport Road,Minor,2025-01-10,23:00,2025-01-10 23:00:00,Rain,Bike,medium
146,12.952636,77.591347,Old Madras Road,Severe,2022-12-24,08:00,2022-12-24 08:00:00,Rain,Truck,high
147,13.034066,77.680384,Indiranagar 100ft Road,Minor,2022-01-05,15:00,2022-01-05 15:00:00,Clear,Bus,low
148,12.803683,77.796433,Hosur Road,Minor,2024-08-07,01:00,2024-08-07 01:00:00,Fog,Auto,high
149,13.123688,77.585259,Airport Road,Severe,2023-12-19,09:00,2023-12-19 09:00:00,Fog,Bus,medium
150,12.815939,77.674259,Hosur Road,Minor,2023-05-14,22:00,2023-05-14 22:00:00,Rain,Bike,high
151,12.955431,77.591543,Old Madras Road,Minor,2022-04-30,16:00,2022-04-30 16:00:00,Clear,Car,high
152,12.83566,77.727016,Hosur Road,Fatal,2022-02-10,07:00,2022-02-10 07:00:00,Rain,Car,high
153,13.089078,77.766357,Whitefield Main Road,Severe,2024-04-06,16:00,2024-04-06 16:00:00,Clear,Truck,high
154,13.051916,77.518816,Airport Road,Minor,2022-05-21,11:00,2022-05-21 11:00:00,Rain,Car,medium
155,12.880096,77.491795,Bannerghatta Road,Severe,2023-05-15,21:00,2023-05-15 21:00:00,Rain,Bus,medium
156,13.156659,77.460686,Airport Road,Severe,2022-05-31,00:00,2022-05-31 00:00:00,Fog,Car,medium
157,13.184077,77.742654,Airport Road,Minor,2022-07-24,22:00,2022-07-24 22:00:00,Fog,Bus,medium
158,12.975474,77.625742,Indiranagar 100ft Road,Severe,2023-03-17,06:00,2023-03-17 06:00:00,Fog,Truck,low
159,12.99251,77.436452,Old Madras Road,Severe,2025-02-02,13:00,2025-02-02 13:00:00,Clear,Car,high
160,12.909747,77.549129,Bannerghatta Road,Minor,2022-03-16,17:00,2022-03-16 17:00:00,Fog,Car,medium
161,12.907141,77.774351,Whitefield Main Road,Minor,2025-03-06,01:00,2025-03-06 01:00:00,Fog,Bike,high
162,12.983837,77.456972,Old Madras Road,Minor,2023-07-07,16:00,2023-07-07 16:00:00,Clear,Truck,high
163,13.153862,77.708747,Airport Road,Severe,2024-02-13,11:00,2024-02-13 11:00:00,Clear,Truck,medium
164,13.003229,77.520425,Old Madras Road,Fatal,2024-10-23,12:00,2024-10-23 12:00:00,Rain,Truck,high
165,12.894495,77.658501,Outer Ring Road,Minor,2024-07-06,13:00,2024-07-06 13:00:00,Rain,Auto,high
166,13.156098,77.795454,Whitefield Main Road,Fatal,2024-05-09,16:00,2024-05-09 16:00:00,Rain,Auto,high
167,12.946704,77.52274,Bannerghatta Road,Minor,2022-09-30,16:00,2022-09-30 16:00:00,Fog,Car,medium
168,12.925519,77.691571,Marathahalli Bridge Road,Severe,2024-11-13,06:00,2024-11-13 06:00:00,Fog,Bike,high
169,13.159109,77.497704,Airport Road,Minor,2024-04-28,14:00,2024-04-28 14:00:00,Rain,Bike,medium
170,12.846784,77.432473,Bannerghatta Road,Minor,2022-01-06,03:00,2022-01-06 03:00:00,Clear,Auto,medium
171,13.113659,77.553507,Airport Road,Minor,2023-02-13,13:00,2023-02-13 13:00:00,Fog,Auto,medium
172,12.820049,77.50684,Bannerghatta Road,Severe,2024-08-05,16:00,2024-08-05 16:00:00,Fog,Bike,medium
173,13.00445,77.553172,Old Madras Road,Minor,2022-04-21,12:00,2022-04-21 12:00:00,Fog,Bus,high
174,12.94654,77.432722,Bannerghatta Road,Minor,2025-02-23,04:00,2025-02-23 04:00:00,Fog,Truck,medium
175,13.026312,77.549313,Old Madras Road,Fatal,2024-11-29,19:00,2024-11-29 19:00:00,Fog,Auto,high
176,12.858383,77.598182,Sarjapur Road,Severe,2022-06-17,13:00,2022-06-17 13:00:00,Clear,Car,medium
177,12.858552,77.591868,Sarjapur Road,Minor,2023-12-10,02:00,2023-12-10 02:00:00,Fog,Car,medium
178,12.906289,77.720545,Marathahalli Bridge Road,Severe,2024-01-10,17:00,2024-01-10 17:00:00,Rain,Truck,high
179,12.940118,77.64964,Koramangala 80ft Road,Severe,2024-10-20,12:00,2024-10-20 12:00:00,Clear,Bike,low
180,12.949439,77.690555,Marathahalli Bridge Road,Minor,2022-11-01,10:00,2022-11-01 10:00:00,Clear,Bus,high
181,12.840671,77.523402,Bannerghatta Road,Fatal,2024-05-04,03:00,2024-05-04 03:00:00,Fog,Car,medium
182,12.88852,77.77881,Whitefield Main Road,Minor,2023-12-13,06:00,2023-12-13 06:00:00,Clear,Bus,high
183,12.862248,77.71708,Hosur Road,Minor,2023-12-14,12:00,2023-12-14 12:00:00,Rain,Truck,high
184,13.162858,77.759488,Airport Road,Minor,2024-07-07,15:00,2024-07-07 15:00:00,Rain,Auto,medium
185,12.964513,77.438903,Bannerghatta Road,Fatal,2022-04-12,21:00,2022-04-12 21:00:00,Fog,Bike,medium
186,12.894677,77.634391,Outer Ring Road,Fatal,2022-09-15,12:00,2022-09-15 12:00:00,Clear,Truck,high
187,13.137044,77.70214,Airport Road,Severe,2023-04-26,21:00,2023-04-26 21:00:00,Fog,Car,medium
188,12.935164,77.575086,Bannerghatta Road,Minor,2024-03-16,05:00,2024-03-16 05:00:00,Rain,Bus,medium
189,12.949564,77.636597,Koramangala 80ft Road,Severe,2024-08-05,09:00,2024-08-05 09:00:00,Rain,Bus,low
190,12.913244,77.774022,Whitefield Main Road,Fatal,2025-03-13,03:00,2025-03-13 03:00:00,Fog,Bike,high
191,13.156868,77.684167,Airport Road,Minor,2023-07-11,22:00,2023-07-11 22:00:00,Fog,Truck,medium
192,12.822297,77.781457,Hosur Road,Minor,2023-10-06,23:00,2023-10-06 23:00:00,Rain,Bike,high
193,13.157362,77.40641,Airport Road,Minor,2022-04-11,16:00,2022-04-11 16:00:00,Rain,Car,medium
194,12.821997,77.685033,Hosur Road,Minor,2024-08-27,22:00,2024-08-27 22:00:00,Rain,Bike,high
195,12.810337,77.634336,Hosur Road,Severe,2024-05-07,15:00,2024-05-07 15:00:00,Clear,Auto,high
196,12.901645,77.781522,Whitefield Main Road,Minor,2022-11-01,23:00,2022-11-01 23:00:00,Fog,Car,high
197,12.958536,77.439465,Bannerghatta Road,Minor,2023-06-10,22:00,2023-06-10 22:00:00,Clear,Truck,medium
198,12.979655,77.401502,Bannerghatta Road,Minor,2023-06-05,21:00,2023-06-05 21:00:00,Fog,Truck,medium
199,12.892489,77.747904,Whitefield Main Road,Fatal,2022-01-26,07:00,2022-01-26 07:00:00,Clear,Bike,high
200,12.960186,77.615439,Old Madras Road,Minor,2023-02-25,19:00,2023-02-25 19:00:00,Clear,Truck,high
201,13.188976,77.784255,Airport Road,Fatal,2024-09-11,05:00,2024-09-11 05:00:00,Rain,Car,medium
202,12.900012,77.652917,Outer Ring Road,Fatal,2024-12-02,15:00,2024-12-02 15:00:00,Clear,Truck,high
203,13.065401,77.594858,Airport Road,Minor,2022-08-02,08:00,2022-08-02 08:00:00,Fog,Truck,medium
204,13.069503,77.76346,Whitefield Main Road,Minor,2022-04-09,15:00,2022-04-09 15:00:00,Fog,Car,high
205,13.015905,77.672318,Indiranagar 100ft Road,Minor,2024-09-18,00:00,2024-09-18 00:00:00,Clear,Truck,low
206,12.828241,77.742766,Hosur Road,Minor,2024-12-24,14:00,2024-12-24 14:00:00,Rain,Truck,high
207,13.145792,77.577918,Airport Road,Fatal,2023-03-30,13:00,2023-03-30 13:00:00,Clear,Bus,medium
208,12.990773,77.567592,Old Madras Road,Minor,2025-03-29,17:00,2025-03-29 17:00:00,Clear,Bus,high
209,13.003207,77.452938,Old Madras Road,Severe,2025-01-14,20:00,2025-01-14 20:00:00,Fog,Auto,high
210,13.177389,77.691824,Airport Road,Severe,2023-10-11,02:00,2023-10-11 02:00:00,Clear,Bike,medium
211,12.872204,77.622179,Outer Ring Road,Severe,2025-02-02,02:00,2025-02-02 02:00:00,Rain,Car,high
212,12.861562,77.46636,Bannerghatta Road,Minor,2023-06-20,04:00,2023-06-20 04:00:00,Clear,Car,medium
213,12.941383,77.415798,Bannerghatta Road,Minor,2022-03-31,03:00,2022-03-31 03:00:00,Rain,Bike,medium
214,13.023377,77.65737,Indiranagar 100ft Road,Minor,2024-07-25,19:00,2024-07-25 19:00:00,Fog,Auto,low
215,13.10672,77.779038,Whitefield Main Road,Minor,2023-07-14,06:00,2023-07-14 06:00:00,Clear,Car,high
216,13.154641,77.483143,Airport Road,Minor,2023-03-06,06:00,2023-03-06 06:00:00,Fog,Bike,medium
217,12.853215,77.79157,Whitefield Main Road,Severe,2024-03-04,13:00,2024-03-04 13:00:00,Clear,Bike,high
218,12.845921,77.432519,Bannerghatta Road,Minor,2022-09-06,18:00,2022-09-06 18:00:00,Rain,Truck,medium
219,13.066777,77.684146,Airport Road,Minor,2024-02-11,01:00,2024-02-11 01:00:00,Fog,Bus,medium
220,13.122319,77.407799,Airport Road,Minor,2024-04-05,10:00,2024-04-05 10:00:00,Rain,Auto,medium
221,12.900394,77.778303,Whitefield Main Road,Fatal,2023-07-15,04:00,2023-07-15 04:00:00,Rain,Auto,high
222,12.900053,77.599742,Sarjapur Road,Minor,2024-10-01,01:00,2024-10-01 01:00:00,Rain,Auto,medium
223,12.971636,77.601315,Old Madras Road,Severe,2023-05-12,13:00,2023-05-12 13:00:00,Rain,Bus,high
224,13.1208,77.797364,Whitefield Main Road,Severe,2022-04-27,14:00,2022-04-27 14:00:00,Rain,Car,high
225,12.906799,77.78078,Whitefield Main Road,Minor,2024-06-25,22:00,2024-06-25 22:00:00,Fog,Bike,high
226,13.030381,77.781378,Whitefield Main Road,Minor,2024-01-09,19:00,2024-01-09 19:00:00,Clear,Auto,high
227,13.013782,77.421844,Old Madras Road,Minor,2022-05-21,23:00,2022-05-21 23:00:00,Rain,Truck,high
228,13.040467,77.75418,Whitefield Main Road,Fatal,2023-11-14,09:00,2023-11-14 09:00:00,Rain,Bus,high
229,12.999764,77.539969,Old Madras Road,Severe,2023-10-25,06:00,2023-10-25 06:00:00,Clear,Car,high
230,13.035152,77.669351,Indiranagar 100ft Road,Minor,2025-02-15,01:00,2025-02-15 01:00:00,Rain,Auto,low
231,13.068411,77.74073,Whitefield Main Road,Minor,2023-11-14,10:00,2023-11-14 10:00:00,Rain,Truck,high
232,13.172311,77.683283,Airport Road,Minor,2022-12-02,22:00,2022-12-02 22:00:00,Rain,Auto,medium
233,12.849759,77.572227,Sarjapur Road,Fatal,2022-03-27,19:00,2022-03-27 19:00:00,Fog,Truck,medium
234,13.086749,77.593973,Airport Road,Minor,2023-08-23,05:00,2023-08-23 05:00:00,Fog,Car,medium
235,12.96331,77.507137,Bannerghatta Road,Minor,2025-03-22,18:00,2025-03-22 18:00:00,Rain,Auto,medium
