id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
42,17.218976,78.371587,Banjara Hills Rd 1,Minor,2023-07-01,01:00,2023-07-01 01:00:00,Clear,Bus,medium
43,17.271903,78.256815,ORR,Fatal,2022-03-15,03:00,2022-03-15 03:00:00,Clear,Car,high
44,17.501854,78.288515,ORR,Minor,2022-03-02,18:00,2022-03-02 18:00:00,Fog,Bus,high
45,17.28964,78.564883,Necklace Road,Fatal,2022-07-24,00:00,2022-07-24 00:00:00,Rain,Auto,low
46,17.434443,78.569551,Necklace Road,Minor,2024-03-15,00:00,2024-03-15 00:00:00,Rain,Car,low
47,17.257354,78.220547,ORR,Minor,2022-07-08,10:00,2022-07-08 10:00:00,Rain,Car,high
48,17.264223,78.582497,Necklace Road,Severe,2024-02-24,23:00,2024-02-24 23:00:00,Fog,Car,low
49,17.581124,78.474942,Necklace Road,Minor,2022-10-13,17:00,2022-10-13 17:00:00,Rain,Auto,low
50,17.457398,78.207636,ORR,Minor,2023-12-26,03:00,2023-12-26 03:00:00,Clear,Truck,high
51,17.487653,78.541296,Necklace Road,Minor,2023-08-16,01:00,2023-08-16 01:00:00,Rain,Car,low
52,17.539404,78.221201,ORR,Minor,2023-04-04,12:00,2023-04-04 12:00:00,Fog,Auto,high
53,17.361712,78.279241,ORR,Severe,2022-08-26,22:00,2022-08-26 22:00:00,Rain,Bus,high
54,17.310556,78.405671,Banjara Hills Rd 1,Minor,2022-03-02,22:00,2022-03-02 22:00:00,Clear,Auto,medium
55,17.318148,78.55434,Necklace Road,Fatal,2022-05-16,12:00,2022-05-16 12:00:00,Rain,Car,low
56,17.557086,78.478082,Necklace Road,Severe,2022-06-23,13:00,2022-06-23 13:00:00,Rain,Bike,low
57,17.399051,78.324222,ORR,Severe,2023-04-25,16:00,2023-04-25 16:00:00,Clear,Bus,high
58,17.579808,78.226828,ORR,Minor,2024-02-24,04:00,2024-02-24 04:00:00,Rain,Car,high
59,17.358432,78.200209,ORR,Minor,2025-02-16,18:00,2025-02-16 18:00:00,Clear,Auto,high
60,17.206802,78.509494,Necklace Road,Minor,2022-12-28,04:00,2022-12-28 04:00:00,Fog,Auto,low
61,17.366319,78.398514,Banjara Hills Rd 1,Minor,2024-03-26,03:00,2024-03-26 03:00:00,Rain,Bus,medium
62,17.446934,78.400292,Banjara Hills Rd 1,Minor,2022-02-07,03:00,2022-02-07 03:00:00,Rain,Bus,medium
63,17.401452,78.312458,ORR,Fatal,2023-11-10,02:00,2023-11-10 02:00:00,Fog,Auto,high
64,17.382132,78.299907,ORR,Severe,2023-06-07,00:00,2023-06-07 00:00:00,Rain,Car,high
65,17.379493,78.584961,Necklace Road,Fatal,2024-10-21,07:00,2024-10-21 07:00:00,Clear,Auto,low
66,17.346346,78.357747,ORR,Fatal,2025-01-25,11:00,2025-01-25 11:00:00,Fog,Truck,high
67,17.41493,78.293052,ORR,Fatal,2022-03-26,23:00,2022-03-26 23:00:00,Rain,Bus,high
68,17.507673,78.390292,ORR,Minor,2024-06-04,12:00,2024-06-04 12:00:00,Fog,Auto,high
69,17.547401,78.484011,Necklace Road,Severe,2024-03-23,22:00,2024-03-23 22:00:00,Clear,Car,low
70,17.360349,78.597545,Necklace Road,Minor,2024-09-17,01:00,2024-09-17 01:00:00,Clear,Bike,low
71,17.276563,78.481667,Necklace Road,Minor,2024-03-31,12:00,2024-03-31 12:00:00,Clear,Bus,low
72,17.422966,78.344913,ORR,Fatal,2023-10-07,15:00,2023-10-07 15:00:00,Clear,Bike,high
73,17.294177,78.238318,ORR,Fatal,2024-03-09,06:00,2024-03-09 06:00:00,Fog,Truck,high
74,17.313992,78.268967,ORR,Minor,2022-08-03,13:00,2022-08-03 13:00:00,Rain,Bus,high
75,17.421082,78.258105,ORR,Minor,2022-03-21,12:00,2022-03-21 12:00:00,Rain,Truck,high
76,17.402649,78.246267,ORR,Severe,2024-09-17,04:00,2024-09-17 04:00:00,Fog,Bus,high
77,17.388875,78.214956,ORR,Minor,2022-10-28,23:00,2022-10-28 23:00:00,Rain,Car,high
78,17.402371,78.297586,ORR,Minor,2022-05-04,22:00,2022-05-04 22:00:00,Fog,Car,high
79,17.447765,78.504138,Necklace Road,Minor,2023-02-10,08:00,2023-02-10 08:00:00,Rain,Truck,low
80,17.423218,78.590405,Necklace Road,Fatal,2023-10-24,16:00,2023-10-24 16:00:00,Fog,Auto,low
81,17.210242,78.36299,Banjara Hills Rd 1,Minor,2023-01-28,00:00,2023-01-28 00:00:00,Fog,Auto,medium
82,17.490835,78.269914,ORR,Fatal,2023-01-25,10:00,2023-01-25 10:00:00,Clear,Bus,high
83,17.476431,78.581214,Necklace Road,Minor,2023-03-16,19:00,2023-03-16 19:00:00,Rain,Truck,low
84,17.534797,78.483255,Necklace Road,Minor,2022-12-20,11:00,2022-12-20 11:00:00,Clear,Bus,low
85,17.419559,78.596814,Necklace Road,Minor,2022-03-09,19:00,2022-03-09 19:00:00,Rain,Car,low
86,17.38426,78.38528,Banjara Hills Rd 1,Minor,2024-03-18,04:00,2024-03-18 04:00:00,Fog,Truck,medium
87,17.472554,78.423214,Banjara Hills Rd 1,Fatal,2024-02-19,16:00,2024-02-19 16:00:00,Clear,Auto,medium
88,17.507989,78.437451,Banjara Hills Rd 1,Severe,2024-04-26,15:00,2024-04-26 15:00:00,Rain,Truck,medium
89,17.380219,78.398458,Banjara Hills Rd 1,Minor,2023-12-30,23:00,2023-12-30 23:00:00,Clear,Auto,medium
90,17.236273,78.511632,Necklace Road,Severe,2022-09-20,14:00,2022-09-20 14:00:00,Clear,Truck,low
91,17.298444,78.366816,Banjara Hills Rd 1,Minor,2024-09-08,10:00,2024-09-08 10:00:00,Clear,Truck,medium
92,17.377913,78.569037,Necklace Road,Severe,2022-11-24,12:00,2022-11-24 12:00:00,Clear,Bus,low
93,17.554942,78.379746,ORR,Minor,2023-08-30,15:00,2023-08-30 15:00:00,Clear,Bus,high
94,17.465114,78.377401,ORR,Minor,2024-02-13,13:00,2024-02-13 13:00:00,Clear,Truck,high
95,17.541807,78.242917,ORR,Minor,2024-05-11,02:00,2024-05-11 02:00:00,Rain,Auto,high
96,17.420922,78.55609,Necklace Road,Minor,2024-01-01,05:00,2024-01-01 05:00:00,Fog,Bike,low
97,17.250518,78.372381,Banjara Hills Rd 1,Minor,2024-04-30,01:00,2024-04-30 01:00:00,Rain,Bike,medium
98,17.484176,78.390922,ORR,Minor,2023-07-31,14:00,2023-07-31 14:00:00,Fog,Auto,high
99,17.569075,78.436332,Banjara Hills Rd 1,Fatal,2022-10-16,11:00,2022-10-16 11:00:00,Fog,Car,medium
100,17.579739,78.492782,Necklace Road,Fatal,2025-02-06,18:00,2025-02-06 18:00:00,Fog,Bus,low
101,17.381949,78.334216,ORR,Minor,2023-07-09,12:00,2023-07-09 12:00:00,Clear,Bike,high
102,17.384569,78.572456,Necklace Road,Minor,2024-11-27,05:00,2024-11-27 05:00:00,Rain,Car,low
103,17.378495,78.392462,Banjara Hills Rd 1,Minor,2023-01-19,23:00,2023-01-19 23:00:00,Fog,Bike,medium
104,17.43829,78.481445,Necklace Road,Minor,2022-06-05,14:00,2022-06-05 14:00:00,Clear,Truck,low
105,17.232257,78.285047,ORR,Minor,2024-08-22,22:00,2024-08-22 22:00:00,Fog,Bus,high
106,17.336894,78.312399,ORR,Severe,2024-06-22,22:00,2024-06-22 22:00:00,Clear,Truck,high
107,17.504956,78.498686,Necklace Road,Fatal,2024-02-27,12:00,2024-02-27 12:00:00,Fog,Bus,low
108,17.432268,78.289799,ORR,Severe,2023-05-27,04:00,2023-05-27 04:00:00,Fog,Car,high
109,17.369128,78.24037,ORR,Severe,2023-12-16,06:00,2023-12-16 06:00:00,Clear,Bus,high
110,17.318315,78.230168,ORR,Severe,2024-06-23,08:00,2024-06-23 08:00:00,Rain,Truck,high
111,17.489211,78.299442,ORR,Minor,2025-03-21,12:00,2025-03-21 12:00:00,Clear,Auto,high
112,17.525246,78.416394,Banjara Hills Rd 1,Minor,2024-03-09,02:00,2024-03-09 02:00:00,Rain,Bike,medium
113,17.563599,78.31402,ORR,Fatal,2023-03-24,01:00,2023-03-24 01:00:00,Fog,Truck,high
114,17.241102,78.508804,Necklace Road,Minor,2023-06-05,09:00,2023-06-05 09:00:00,Fog,Bus,low
115,17.275563,78.58059,Necklace Road,Severe,2023-06-07,07:00,2023-06-07 07:00:00,Fog,Car,low
116,17.363859,78.291421,ORR,Severe,2023-02-26,11:00,2023-02-26 11:00:00,Clear,Bus,high
117,17.452014,78.433527,Banjara Hills Rd 1,Minor,2023-04-24,11:00,2023-04-24 11:00:00,Clear,Bike,medium
118,17.357542,78.526322,Necklace Road,Minor,2024-02-29,06:00,2024-02-29 06:00:00,Clear,Bus,low
119,17.47703,78.56826,Necklace Road,Severe,2022-10-15,02:00,2022-10-15 02:00:00,Clear,Bike,low
120,17.561688,78.240787,ORR,Minor,2022-05-02,00:00,2022-05-02 00:00:00,Fog,Bike,high
121,17.388497,78.373591,ORR,Minor,2024-07-18,14:00,2024-07-18 14:00:00,Clear,Bus,high
122,17.514752,78.387556,ORR,Severe,2024-09-13,12:00,2024-09-13 12:00:00,Clear,Car,high
123,17.312277,78.479504,Necklace Road,Minor,2025-03-20,11:00,2025-03-20 11:00:00,Clear,Car,low
124,17.412991,78.396097,Banjara Hills Rd 1,Severe,2023-05-30,18:00,2023-05-30 18:00:00,Fog,Truck,medium
125,17.223967,78.53245,Necklace Road,Fatal,2024-01-24,06:00,2024-01-24 06:00:00,Fog,Bike,low
126,17.304729,78.256467,ORR,Minor,2024-09-29,19:00,2024-09-29 19:00:00,Clear,Bus,high
127,17.544509,78.543743,Necklace Road,Minor,2022-06-21,12:00,2022-06-21 12:00:00,Rain,Bus,low
128,17.452966,78.344772,ORR,Fatal,2024-07-29,13:00,2024-07-29 13:00:00,Clear,Truck,high
129,17.355601,78.289833,ORR,Fatal,2023-12-08,09:00,2023-12-08 09:00:00,Fog,Bike,high
130,17.485871,78.325206,ORR,Minor,2025-04-01,03:00,2025-04-01 03:00:00,Rain,Bike,high
131,17.260695,78.39314,Banjara Hills Rd 1,Severe,2024-01-07,00:00,2024-01-07 00:00:00,Clear,Auto,medium
132,17.53703,78.541082,Necklace Road,Severe,2024-07-26,06:00,2024-07-26 06:00:00,Fog,Car,low
133,17.548779,78.565817,Necklace Road,Severe,2025-02-13,10:00,2025-02-13 10:00:00,Rain,Bike,low
134,17.229615,78.530172,Necklace Road,Minor,2024-10-12,04:00,2024-10-12 04:00:00,Clear,Bike,low
135,17.39392,78.2745,ORR,Minor,2023-08-24,15:00,2023-08-24 15:00:00,Rain,Bike,high
136,17.599488,78.439608,Banjara Hills Rd 1,Minor,2024-08-28,18:00,2024-08-28 18:00:00,Rain,Car,medium
137,17.383833,78.51441,Necklace Road,Fatal,2022-05-14,01:00,2022-05-14 01:00:00,Rain,Bus,low
138,17.409863,78.566816,Necklace Road,Minor,2023-02-10,15:00,2023-02-10 15:00:00,Clear,Car,low
139,17.231167,78.434158,Banjara Hills Rd 1,Severe,2022-07-10,05:00,2022-07-10 05:00:00,Clear,Bus,medium
140,17.544024,78.275685,ORR,Minor,2023-10-02,11:00,2023-10-02 11:00:00,Clear,Bus,high
141,17.516163,78.210218,ORR,Severe,2022-04-13,01:00,2022-04-13 01:00:00,Clear,Auto,high
142,17.258691,78.251113,ORR,Severe,2024-06-23,08:00,2024-06-23 08:00:00,Rain,Bus,high
143,17.493273,78.312219,ORR,Severe,2024-05-23,05:00,2024-05-23 05:00:00,Fog,Bus,high
144,17.398233,78.283402,ORR,Severe,2024-03-12,20:00,2024-03-12 20:00:00,Rain,Car,high
145,17.403884,78.573596,Necklace Road,Severe,2022-05-12,00:00,2022-05-12 00:00:00,Clear,Bus,low
146,17.310355,78.361452,ORR,Severe,2024-06-01,19:00,2024-06-01 19:00:00,Clear,Car,high
147,17.41325,78.524265,Necklace Road,Minor,2024-05-06,07:00,2024-05-06 07:00:00,Fog,Car,low
148,17.529057,78.454022,Necklace Road,Fatal,2023-08-23,22:00,2023-08-23 22:00:00,Rain,Bike,low
149,17.331046,78.352564,ORR,Severe,2024-09-07,10:00,2024-09-07 10:00:00,Clear,Car,high
150,17.494501,78.236971,ORR,Minor,2022-11-18,13:00,2022-11-18 13:00:00,Fog,Bike,high
151,17.373833,78.459695,Necklace Road,Severe,2025-04-03,11:00,2025-04-03 11:00:00,Rain,Bus,low
152,17.418886,78.362018,ORR,Minor,2022-08-15,07:00,2022-08-15 07:00:00,Fog,Auto,high
153,17.507684,78.327103,ORR,Minor,2024-07-06,01:00,2024-07-06 01:00:00,Rain,Bus,high
154,17.252002,78.462556,Necklace Road,Severe,2022-09-12,20:00,2022-09-12 20:00:00,Rain,Truck,low
155,17.218279,78.564934,Necklace Road,Minor,2022-07-17,17:00,2022-07-17 17:00:00,Fog,Truck,low
156,17.465683,78.451955,Banjara Hills Rd 1,Severe,2023-08-07,22:00,2023-08-07 22:00:00,Rain,Bus,medium
157,17.460004,78.545962,Necklace Road,Minor,2024-06-14,04:00,2024-06-14 04:00:00,Fog,Auto,low
158,17.354502,78.365204,ORR,Minor,2022-07-22,00:00,2022-07-22 00:00:00,Clear,Bus,high
159,17.250229,78.524502,Necklace Road,Minor,2024-06-23,14:00,2024-06-23 14:00:00,Fog,Truck,low
160,17.521543,78.354057,ORR,Severe,2022-09-24,21:00,2022-09-24 21:00:00,Fog,Truck,high
161,17.453383,78.46643,Necklace Road,Severe,2024-06-11,01:00,2024-06-11 01:00:00,Fog,Bike,low
162,17.477902,78.588939,Necklace Road,Minor,2023-03-17,03:00,2023-03-17 03:00:00,Clear,Auto,low
163,17.214265,78.38621,Banjara Hills Rd 1,Severe,2024-04-19,19:00,2024-04-19 19:00:00,Rain,Truck,medium
164,17.5646,78.213262,ORR,Minor,2023-07-21,00:00,2023-07-21 00:00:00,Fog,Truck,high
165,17.495218,78.31752,ORR,Minor,2022-06-12,00:00,2022-06-12 00:00:00,Fog,Car,high
166,17.519525,78.51201,Necklace Road,Minor,2024-08-02,11:00,2024-08-02 11:00:00,Rain,Auto,low
167,17.57512,78.581852,Necklace Road,Severe,2024-03-30,00:00,2024-03-30 00:00:00,Fog,Auto,low
168,17.314317,78.587643,Necklace Road,Severe,2024-10-08,01:00,2024-10-08 01:00:00,Clear,Car,low
169,17.332434,78.262293,ORR,Minor,2024-03-24,11:00,2024-03-24 11:00:00,Rain,Truck,high
170,17.588868,78.42171,Banjara Hills Rd 1,Severe,2024-06-27,04:00,2024-06-27 04:00:00,Fog,Car,medium
171,17.291783,78.256868,ORR,Minor,2022-03-11,17:00,2022-03-11 17:00:00,Fog,Truck,high
172,17.200849,78.27995,ORR,Minor,2024-08-04,00:00,2024-08-04 00:00:00,Rain,Bike,high
173,17.367822,78.457928,Necklace Road,Minor,2024-01-24,16:00,2024-01-24 16:00:00,Fog,Bike,low
174,17.493142,78.343176,ORR,Minor,2023-09-25,03:00,2023-09-25 03:00:00,Fog,Bike,high
175,17.295968,78.586785,Necklace Road,Minor,2025-02-26,05:00,2025-02-26 05:00:00,Fog,Car,low
176,17.226699,78.322648,ORR,Minor,2025-01-05,12:00,2025-01-05 12:00:00,Fog,Auto,high
177,17.461286,78.396104,Banjara Hills Rd 1,Severe,2024-02-27,11:00,2024-02-27 11:00:00,Rain,Auto,medium
178,17.38961,78.218594,ORR,Minor,2023-01-10,22:00,2023-01-10 22:00:00,Fog,Bus,high
179,17.552027,78.391659,ORR,Minor,2023-01-07,00:00,2023-01-07 00:00:00,Rain,Bike,high
180,17.491002,78.560282,Necklace Road,Severe,2022-06-20,17:00,2022-06-20 17:00:00,Fog,Bus,low
181,17.32638,78.283506,ORR,Minor,2023-03-03,18:00,2023-03-03 18:00:00,Clear,Bus,high
182,17.349434,78.38855,Banjara Hills Rd 1,Severe,2023-05-07,14:00,2023-05-07 14:00:00,Clear,Truck,medium
183,17.356943,78.235826,ORR,Minor,2023-12-22,16:00,2023-12-22 16:00:00,Fog,Auto,high
184,17.446414,78.563611,Necklace Road,Minor,2022-05-29,17:00,2022-05-29 17:00:00,Clear,Bus,low
185,17.220096,78.220805,ORR,Fatal,2023-09-20,07:00,2023-09-20 07:00:00,Clear,Truck,high
186,17.264663,78.279257,ORR,Minor,2024-03-31,15:00,2024-03-31 15:00:00,Fog,Truck,high
187,17.339917,78.551202,Necklace Road,Minor,2022-04-07,20:00,2022-04-07 20:00:00,Rain,Truck,low
188,17.285406,78.464666,Necklace Road,Minor,2023-03-12,16:00,2023-03-12 16:00:00,Fog,Auto,low
189,17.522397,78.241765,ORR,Fatal,2022-01-19,14:00,2022-01-19 14:00:00,Clear,Bus,high
190,17.582094,78.521626,Necklace Road,Minor,2023-03-02,15:00,2023-03-02 15:00:00,Rain,Bus,low
191,17.470385,78.347363,ORR,Minor,2024-03-21,16:00,2024-03-21 16:00:00,Rain,Auto,high
192,17.567145,78.390048,ORR,Severe,2025-01-17,08:00,2025-01-17 08:00:00,Clear,Auto,high
193,17.383759,78.529388,Necklace Road,Fatal,2024-11-28,00:00,2024-11-28 00:00:00,Clear,Car,low
194,17.572311,78.344838,ORR,Fatal,2025-02-15,05:00,2025-02-15 05:00:00,Clear,Car,high
195,17.388858,78.463954,Necklace Road,Severe,2023-10-20,04:00,2023-10-20 04:00:00,Rain,Bus,low
196,17.257025,78.542296,Necklace Road,Minor,2024-03-20,11:00,2024-03-20 11:00:00,Clear,Car,low
197,17.223113,78.273871,ORR,Severe,2023-10-28,22:00,2023-10-28 22:00:00,Clear,Bus,high
198,17.369694,78.453881,Banjara Hills Rd 1,Severe,2023-05-20,00:00,2023-05-20 00:00:00,Fog,Auto,medium
199,17.3084,78.511654,Necklace Road,Severe,2025-03-31,05:00,2025-03-31 05:00:00,Clear,Truck,low
200,17.311249,78.269692,ORR,Minor,2023-05-15,05:00,2023-05-15 05:00:00,Rain,Bus,high
201,17.326923,78.300909,ORR,Minor,2022-09-06,17:00,2022-09-06 17:00:00,Fog,Truck,high
202,17.237878,78.449815,Banjara Hills Rd 1,Minor,2022-10-30,14:00,2022-10-30 14:00:00,Rain,Auto,medium
203,17.534741,78.529134,Necklace Road,Minor,2024-09-16,09:00,2024-09-16 09:00:00,Fog,Truck,low
204,17.218143,78.493347,Necklace Road,Fatal,2024-10-16,23:00,2024-10-16 23:00:00,Clear,Bike,low
205,17.591672,78.594937,Necklace Road,Minor,2024-12-16,21:00,2024-12-16 21:00:00,Rain,Bike,low
206,17.446664,78.207622,ORR,Minor,2024-10-06,15:00,2024-10-06 15:00:00,Rain,Bus,high
207,17.422882,78.384674,ORR,Fatal,2024-05-14,03:00,2024-05-14 03:00:00,Rain,Car,high
208,17.250616,78.213099,ORR,Severe,2023-10-13,22:00,2023-10-13 22:00:00,Rain,Auto,high
209,17.55983,78.244373,ORR,Minor,2024-11-15,06:00,2024-11-15 06:00:00,Clear,Auto,high
210,17.306119,78.405365,Banjara Hills Rd 1,Minor,2024-05-26,18:00,2024-05-26 18:00:00,Clear,Truck,medium
211,17.409177,78.354617,ORR,Minor,2024-06-21,22:00,2024-06-21 22:00:00,Fog,Truck,high
212,17.597187,78.54281,Necklace Road,Fatal,2022-02-24,10:00,2022-02-24 10:00:00,Rain,Bike,low
213,17.314196,78.468336,Necklace Road,Minor,2023-03-25,15:00,2023-03-25 15:00:00,Clear,Car,low
214,17.484214,78.401646,Banjara Hills Rd 1,Minor,2024-04-07,18:00,2024-04-07 18:00:00,Clear,Bus,medium
215,17.235342,78.506584,Necklace Road,Severe,2024-01-22,21:00,2024-01-22 21:00:00,Rain,Bike,low
216,17.34352,78.442515,Banjara Hills Rd 1,Minor,2022-04-05,16:00,2022-04-05 16:00:00,Rain,Truck,medium
217,17.42112,78.591713,Necklace Road,Severe,2022-04-10,21:00,2022-04-10 21:00:00,Fog,Car,low
218,17.275883,78.253443,ORR,Minor,2023-05-29,23:00,2023-05-29 23:00:00,Fog,Truck,high
219,17.490986,78.387323,ORR,Severe,2023-05-23,03:00,2023-05-23 03:00:00,Rain,Bus,high
220,17.536715,78.445376,Banjara Hills Rd 1,Severe,2024-02-04,23:00,2024-02-04 23:00:00,Fog,Car,medium
221,17.585938,78.382128,ORR,Severe,2024-03-18,00:00,2024-03-18 00:00:00,Clear,Bike,high
222,17.245916,78.457443,Necklace Road,Severe,2022-03-18,02:00,2022-03-18 02:00:00,Rain,Auto,low
223,17.483446,78.375371,ORR,Severe,2025-02-13,11:00,2025-02-13 11:00:00,Fog,Auto,high
224,17.305846,78.236043,ORR,Fatal,2024-07-27,17:00,2024-07-27 17:00:00,Clear,Bike,high
225,17.551162,78.441074,Banjara Hills Rd 1,Minor,2022-09-29,15:00,2022-09-29 15:00:00,Fog,Car,medium
226,17.513301,78.501359,Necklace Road,Severe,2022-11-22,10:00,2022-11-22 10:00:00,Fog,Truck,low
227,17.49804,78.437039,Banjara Hills Rd 1,Minor,2023-04-06,09:00,2023-04-06 09:00:00,Rain,Truck,medium
228,17.233663,78.285784,ORR,Fatal,2023-01-02,17:00,2023-01-02 17:00:00,Fog,Truck,high
229,17.370544,78.551773,Necklace Road,Minor,2024-07-01,18:00,2024-07-01 18:00:00,Fog,Bus,low
230,17.471899,78.367469,ORR,Severe,2023-03-30,13:00,2023-03-30 13:00:00,Rain,Bus,high
231,17.566375,78.445457,Banjara Hills Rd 1,Minor,2024-12-27,19:00,2024-12-27 19:00:00,Rain,Car,medium
232,17.532825,78.205245,ORR,Minor,2023-04-04,22:00,2023-04-04 22:00:00,Rain,Bike,high
233,17.534085,78.349686,ORR,Severe,2024-09-26,20:00,2024-09-26 20:00:00,Rain,Bus,high
234,17.276958,78.241256,ORR,Severe,2023-04-03,09:00,2023-04-03 09:00:00,Fog,Auto,high
235,17.4677,78.248911,ORR,Minor,2022-01-20,10:00,2022-01-20 10:00:00,Fog,Bike,high
236,17.383219,78.219605,ORR,Minor,2023-06-06,01:00,2023-06-06 01:00:00,Fog,Car,high
237,17.431019,78.570902,Necklace Road,Severe,2024-04-12,16:00,2024-04-12 16:00:00,Clear,Car,low
238,17.331418,78.348077,ORR,Minor,2023-06-26,17:00,2023-06-26 17:00:00,Clear,Auto,high
239,17.349993,78.460942,Necklace Road,Severe,2022-09-30,18:00,2022-09-30 18:00:00,Clear,Bike,low
240,17.590734,78.427152,Banjara Hills Rd 1,Minor,2022-10-29,14:00,2022-10-29 14:00:00,Fog,Car,medium
241,17.331625,78.220966,ORR,Minor,2023-11-15,06:00,2023-11-15 06:00:00,Fog,Truck,high
242,17.450511,78.260333,ORR,Severe,2022-07-30,18:00,2022-07-30 18:00:00,Fog,Bike,high
243,17.250701,78.598972,Necklace Road,Minor,2024-04-02,20:00,2024-04-02 20:00:00,Fog,Bike,low
244,17.527315,78.252921,ORR,Severe,2024-11-01,05:00,2024-11-01 05:00:00,Fog,Bus,high
245,17.440539,78.522668,Necklace Road,Minor,2022-12-10,01:00,2022-12-10 01:00:00,Clear,Bike,low
