id,latitude,longitude,road_name,severity,date,time,datetime,weather,vehicle_type,road_risk_level
89,12.968258,80.278025,OMR,Severe,2022-03-16,02:00,2022-03-16 02:00:00,Clear,Car,medium
90,13.152644,80.13559,Anna Salai,Fatal,2022-05-12,21:00,2022-05-12 21:00:00,Clear,Auto,high
91,12.86041,80.120678,ECR,Severe,2023-06-24,17:00,2023-06-24 17:00:00,Rain,Bus,high
92,13.034434,80.287617,Anna Salai,Minor,2023-07-07,15:00,2023-07-07 15:00:00,Fog,Car,high
93,13.102428,80.140145,Mount Road,Minor,2025-03-21,15:00,2025-03-21 15:00:00,Clear,Auto,medium
94,13.1071,80.190945,Anna Salai,Minor,2022-09-10,13:00,2022-09-10 13:00:00,Clear,Car,high
95,12.932566,80.18442,OMR,Severe,2023-08-15,17:00,2023-08-15 17:00:00,Clear,Bike,medium
96,12.80732,80.151435,ECR,Minor,2023-03-08,02:00,2023-03-08 02:00:00,Rain,Truck,high
97,12.87787,80.223929,OMR,Minor,2025-03-26,15:00,2025-03-26 15:00:00,Fog,Auto,medium
98,12.990145,80.238815,Mount Road,Minor,2024-11-07,03:00,2024-11-07 03:00:00,Clear,Truck,medium
99,12.948178,80.233552,OMR,Fatal,2022-06-03,21:00,2022-06-03 21:00:00,Rain,Bike,medium
100,13.155989,80.182345,Anna Salai,Fatal,2024-06-15,20:00,2024-06-15 20:00:00,Clear,Bus,high
101,12.964008,80.20961,Mount Road,Minor,2024-08-25,21:00,2024-08-25 21:00:00,Clear,Auto,medium
102,13.062713,80.22507,Anna Salai,Minor,2022-06-22,21:00,2022-06-22 21:00:00,Clear,Bike,high
103,13.010852,80.286373,Anna Salai,Minor,2024-11-30,23:00,2024-11-30 23:00:00,Fog,Auto,high
104,13.121184,80.199072,Anna Salai,Minor,2023-08-20,15:00,2023-08-20 15:00:00,Fog,Car,high
105,13.177203,80.230773,Anna Salai,Severe,2022-09-11,06:00,2022-09-11 06:00:00,Rain,Bus,high
106,13.178245,80.237615,Anna Salai,Severe,2024-12-18,22:00,2024-12-18 22:00:00,Rain,Car,high
107,13.121059,80.174293,Anna Salai,Severe,2023-08-26,10:00,2023-08-26 10:00:00,Rain,Car,high
108,12.968113,80.224685,Mount Road,Severe,2023-01-07,12:00,2023-01-07 12:00:00,Fog,Car,medium
109,12.869088,80.124342,ECR,Severe,2023-07-27,08:00,2023-07-27 08:00:00,Rain,Bike,high
110,13.122343,80.263315,Anna Salai,Minor,2023-09-03,19:00,2023-09-03 19:00:00,Rain,Auto,high
111,13.103667,80.23097,Anna Salai,Minor,2022-02-11,10:00,2022-02-11 10:00:00,Fog,Auto,high
112,13.033398,80.120058,Mount Road,Minor,2024-05-21,23:00,2024-05-21 23:00:00,Rain,Bike,medium
113,13.016902,80.196833,Mount Road,Fatal,2023-04-11,07:00,2023-04-11 07:00:00,Fog,Truck,medium
114,13.145444,80.154342,Anna Salai,Severe,2024-10-10,17:00,2024-10-10 17:00:00,Clear,Bus,high
115,12.910988,80.218927,OMR,Minor,2024-08-02,21:00,2024-08-02 21:00:00,Fog,Bike,medium
116,12.844104,80.274743,ECR,Severe,2022-04-28,00:00,2022-04-28 00:00:00,Rain,Truck,high
117,13.007451,80.178109,Mount Road,Severe,2023-12-11,13:00,2023-12-11 13:00:00,Fog,Car,medium
118,12.93409,80.168384,OMR,Fatal,2022-04-01,19:00,2022-04-01 19:00:00,Rain,Bike,medium
119,12.869936,80.153265,ECR,Severe,2024-06-24,04:00,2024-06-24 04:00:00,Clear,Truck,high
120,12.853686,80.188687,ECR,Minor,2023-11-06,00:00,2023-11-06 00:00:00,Rain,Car,high
121,12.898188,80.15184,OMR,Minor,2023-05-25,18:00,2023-05-25 18:00:00,Rain,Car,medium
122,13.080223,80.245501,Anna Salai,Minor,2024-01-25,16:00,2024-01-25 16:00:00,Clear,Bus,high
123,12.888951,80.260139,OMR,Fatal,2023-11-13,14:00,2023-11-13 14:00:00,Fog,Bus,medium
124,13.068834,80.22901,Anna Salai,Minor,2024-04-26,06:00,2024-04-26 06:00:00,Fog,Bike,high
125,12.885642,80.167902,OMR,Minor,2022-11-14,04:00,2022-11-14 04:00:00,Clear,Bus,medium
126,13.046156,80.156044,Mount Road,Minor,2024-05-09,02:00,2024-05-09 02:00:00,Fog,Bus,medium
127,13.101136,80.130029,Mount Road,Minor,2023-09-20,20:00,2023-09-20 20:00:00,Rain,Truck,medium
128,13.1682,80.141954,Anna Salai,Minor,2023-03-12,01:00,2023-03-12 01:00:00,Rain,Bike,high
129,12.885827,80.187077,OMR,Fatal,2024-04-24,07:00,2024-04-24 07:00:00,Fog,Car,medium
130,12.931046,80.165453,OMR,Fatal,2023-06-07,02:00,2023-06-07 02:00:00,Clear,Car,medium
131,13.105252,80.289928,Anna Salai,Fatal,2023-06-28,21:00,2023-06-28 21:00:00,Clear,Car,high
132,13.132402,80.2171,Anna Salai,Minor,2022-10-17,17:00,2022-10-17 17:00:00,Rain,Bike,high
133,12.863699,80.222965,ECR,Minor,2024-05-25,09:00,2024-05-25 09:00:00,Clear,Truck,high
134,12.815252,80.242129,ECR,Fatal,2022-01-29,15:00,2022-01-29 15:00:00,Rain,Truck,high
135,12.924742,80.254927,OMR,Minor,2025-01-12,13:00,2025-01-12 13:00:00,Fog,Car,medium
136,12.872674,80.164163,ECR,Minor,2023-12-06,15:00,2023-12-06 15:00:00,Fog,Truck,high
137,12.824106,80.168157,ECR,Minor,2023-04-25,20:00,2023-04-25 20:00:00,Clear,Auto,high
138,12.862118,80.250096,ECR,Severe,2023-07-26,23:00,2023-07-26 23:00:00,Clear,Truck,high
139,13.050105,80.250811,Anna Salai,Fatal,2022-08-22,23:00,2022-08-22 23:00:00,Fog,Auto,high
140,13.0234,80.18927,Mount Road,Minor,2022-07-27,10:00,2022-07-27 10:00:00,Fog,Bike,medium
141,13.104355,80.283238,Anna Salai,Minor,2024-05-14,00:00,2024-05-14 00:00:00,Fog,Bike,high
142,12.947432,80.221219,OMR,Severe,2022-02-14,21:00,2022-02-14 21:00:00,Clear,Truck,medium
143,12.9592,80.247434,OMR,Minor,2024-11-19,02:00,2024-11-19 02:00:00,Rain,Auto,medium
144,13.126374,80.232932,Anna Salai,Minor,2022-06-15,19:00,2022-06-15 19:00:00,Clear,Car,high
145,13.134495,80.230798,Anna Salai,Minor,2024-04-24,22:00,2024-04-24 22:00:00,Clear,Bike,high
146,12.925445,80.229567,OMR,Severe,2023-05-10,12:00,2023-05-10 12:00:00,Clear,Bike,medium
147,12.859974,80.13642,ECR,Fatal,2022-04-07,19:00,2022-04-07 19:00:00,Rain,Car,high
148,12.912737,80.173525,OMR,Fatal,2024-12-09,08:00,2024-12-09 08:00:00,Clear,Car,medium
149,13.07201,80.27389,Anna Salai,Minor,2023-01-11,13:00,2023-01-11 13:00:00,Fog,Bike,high
150,12.812323,80.16859,ECR,Severe,2024-12-23,12:00,2024-12-23 12:00:00,Fog,Car,high
151,13.085771,80.161597,Mount Road,Severe,2024-08-26,02:00,2024-08-26 02:00:00,Fog,Truck,medium
152,13.153851,80.222886,Anna Salai,Minor,2022-06-08,19:00,2022-06-08 19:00:00,Fog,Auto,high
153,13.121948,80.115833,Mount Road,Minor,2022-02-22,02:00,2022-02-22 02:00:00,Fog,Bus,medium
154,12.919597,80.153443,OMR,Fatal,2022-06-14,03:00,2022-06-14 03:00:00,Fog,Bus,medium
155,13.032794,80.212157,Mount Road,Severe,2024-05-20,00:00,2024-05-20 00:00:00,Clear,Bike,medium
156,13.113592,80.299163,Anna Salai,Minor,2022-11-25,10:00,2022-11-25 10:00:00,Rain,Car,high
157,12.866343,80.196234,ECR,Minor,2023-03-17,05:00,2023-03-17 05:00:00,Rain,Truck,high
158,13.139816,80.164193,Anna Salai,Minor,2025-02-04,01:00,2025-02-04 01:00:00,Rain,Bike,high
159,12.82502,80.180172,ECR,Minor,2022-06-22,03:00,2022-06-22 03:00:00,Rain,Auto,high
160,12.871585,80.233698,ECR,Minor,2022-12-31,19:00,2022-12-31 19:00:00,Clear,Bike,high
161,12.974196,80.262335,Mount Road,Fatal,2023-04-18,23:00,2023-04-18 23:00:00,Rain,Car,medium
162,13.029198,80.168271,Mount Road,Minor,2024-04-13,13:00,2024-04-13 13:00:00,Clear,Car,medium
163,13.04075,80.235901,Anna Salai,Severe,2024-03-17,09:00,2024-03-17 09:00:00,Rain,Car,high
164,13.127776,80.222476,Anna Salai,Minor,2024-12-05,01:00,2024-12-05 01:00:00,Fog,Bus,high
165,12.891178,80.14983,OMR,Minor,2025-01-24,14:00,2025-01-24 14:00:00,Clear,Bus,medium
166,13.069127,80.267634,Anna Salai,Fatal,2023-07-09,08:00,2023-07-09 08:00:00,Rain,Car,high
167,12.90234,80.177051,OMR,Severe,2025-01-21,12:00,2025-01-21 12:00:00,Clear,Bus,medium
168,13.124944,80.175219,Anna Salai,Severe,2022-11-21,15:00,2022-11-21 15:00:00,Clear,Auto,high
169,12.873977,80.170854,ECR,Minor,2022-01-02,06:00,2022-01-02 06:00:00,Rain,Bike,high
170,13.058188,80.211724,Anna Salai,Severe,2025-01-27,12:00,2025-01-27 12:00:00,Rain,Auto,high
171,12.824737,80.131002,ECR,Severe,2022-09-01,00:00,2022-09-01 00:00:00,Fog,Car,high
172,13.164131,80.133463,Anna Salai,Minor,2024-06-24,22:00,2024-06-24 22:00:00,Clear,Car,high
173,12.910297,80.204532,OMR,Minor,2023-08-27,06:00,2023-08-27 06:00:00,Fog,Truck,medium
174,13.10602,80.241722,Anna Salai,Severe,2024-05-29,18:00,2024-05-29 18:00:00,Clear,Truck,high
175,13.079539,80.290415,Anna Salai,Severe,2024-08-10,12:00,2024-08-10 12:00:00,Clear,Auto,high
176,12.990756,80.164036,Mount Road,Severe,2023-01-14,23:00,2023-01-14 23:00:00,Rain,Bus,medium
177,13.104089,80.225617,Anna Salai,Severe,2025-04-11,06:00,2025-04-11 06:00:00,Rain,Car,high
178,13.16312,80.183735,Anna Salai,Minor,2024-06-22,04:00,2024-06-22 04:00:00,Fog,Bus,high
179,12.999216,80.280452,Mount Road,Severe,2022-04-29,05:00,2022-04-29 05:00:00,Fog,Auto,medium
180,12.802955,80.18015,ECR,Minor,2024-10-19,14:00,2024-10-19 14:00:00,Rain,Auto,high
181,12.953383,80.150248,OMR,Severe,2023-06-25,06:00,2023-06-25 06:00:00,Clear,Bus,medium
182,12.886001,80.171634,OMR,Fatal,2024-05-14,06:00,2024-05-14 06:00:00,Rain,Bike,medium
183,13.030911,80.129662,Mount Road,Severe,2024-12-22,23:00,2024-12-22 23:00:00,Rain,Auto,medium
184,13.036749,80.243384,Anna Salai,Severe,2022-06-10,23:00,2022-06-10 23:00:00,Rain,Car,high
185,12.900778,80.288994,OMR,Severe,2022-08-04,12:00,2022-08-04 12:00:00,Clear,Bus,medium
186,12.889813,80.170269,OMR,Minor,2022-04-15,00:00,2022-04-15 00:00:00,Fog,Bike,medium
187,13.039999,80.226995,Mount Road,Severe,2023-10-02,21:00,2023-10-02 21:00:00,Rain,Truck,medium
188,13.071647,80.107273,Mount Road,Minor,2024-11-11,23:00,2024-11-11 23:00:00,Fog,Bus,medium
189,13.149879,80.255234,Anna Salai,Minor,2022-04-04,17:00,2022-04-04 17:00:00,Clear,Bike,high
190,13.172703,80.138354,Anna Salai,Minor,2025-01-21,07:00,2025-01-21 07:00:00,Clear,Auto,high
191,12.833999,80.299465,ECR,Minor,2024-05-18,17:00,2024-05-18 17:00:00,Rain,Truck,high
192,12.904701,80.128434,OMR,Minor,2024-07-24,14:00,2024-07-24 14:00:00,Fog,Truck,medium
193,13.062244,80.117455,Mount Road,Severe,2023-08-12,19:00,2023-08-12 19:00:00,Rain,Truck,medium
194,12.865325,80.174861,ECR,Minor,2024-07-14,17:00,2024-07-14 17:00:00,Fog,Bus,high
195,13.023442,80.159728,Mount Road,Minor,2025-04-08,07:00,2025-04-08 07:00:00,Fog,Bike,medium
196,12.852895,80.146839,ECR,Severe,2024-06-20,17:00,2024-06-20 17:00:00,Fog,Car,high
197,12.952884,80.217683,OMR,Minor,2022-01-02,09:00,2022-01-02 09:00:00,Rain,Bus,medium
198,13.117455,80.194828,Anna Salai,Minor,2023-12-25,09:00,2023-12-25 09:00:00,Clear,Bike,high
199,13.073761,80.153664,Mount Road,Minor,2022-12-04,03:00,2022-12-04 03:00:00,Rain,Truck,medium
200,12.941818,80.265391,OMR,Severe,2022-04-16,14:00,2022-04-16 14:00:00,Clear,Truck,medium
201,12.872623,80.29819,OMR,Minor,2024-05-07,22:00,2024-05-07 22:00:00,Clear,Bus,medium
202,12.857413,80.150105,ECR,Fatal,2022-10-04,08:00,2022-10-04 08:00:00,Clear,Bike,high
203,12.912869,80.174888,OMR,Minor,2024-11-12,03:00,2024-11-12 03:00:00,Fog,Auto,medium
204,12.91542,80.168664,OMR,Minor,2023-04-03,00:00,2023-04-03 00:00:00,Fog,Truck,medium
205,12.985334,80.241761,Mount Road,Severe,2022-01-28,09:00,2022-01-28 09:00:00,Rain,Car,medium
206,13.163624,80.290835,Anna Salai,Severe,2023-07-17,05:00,2023-07-17 05:00:00,Rain,Car,high
207,13.017174,80.118194,Mount Road,Fatal,2024-10-02,11:00,2024-10-02 11:00:00,Rain,Bus,medium
208,12.804156,80.174845,ECR,Minor,2025-02-28,12:00,2025-02-28 12:00:00,Fog,Truck,high
209,12.832497,80.256613,ECR,Fatal,2023-04-27,04:00,2023-04-27 04:00:00,Rain,Bus,high
210,12.820997,80.143515,ECR,Severe,2024-08-23,15:00,2024-08-23 15:00:00,Clear,Auto,high
211,12.975961,80.243145,Mount Road,Minor,2024-08-21,00:00,2024-08-21 00:00:00,Clear,Car,medium
212,12.973798,80.263565,Mount Road,Minor,2023-11-28,19:00,2023-11-28 19:00:00,Clear,Bike,medium
213,12.886631,80.227444,OMR,Severe,2025-02-05,11:00,2025-02-05 11:00:00,Clear,Car,medium
214,13.124754,80.18175,Anna Salai,Minor,2023-03-10,23:00,2023-03-10 23:00:00,Rain,Auto,high
215,13.184077,80.237855,Anna Salai,Minor,2022-07-29,01:00,2022-07-29 01:00:00,Rain,Bike,high
216,12.964832,80.215799,Mount Road,Fatal,2022-06-23,22:00,2022-06-23 22:00:00,Clear,Bike,medium
217,13.064529,80.124595,Mount Road,Minor,2022-06-14,19:00,2022-06-14 19:00:00,Fog,Car,medium
218,13.056486,80.108545,Mount Road,Severe,2022-08-07,06:00,2022-08-07 06:00:00,Clear,Truck,medium
219,13.087733,80.105714,Mount Road,Minor,2023-01-15,11:00,2023-01-15 11:00:00,Rain,Auto,medium
220,12.800331,80.172707,ECR,Severe,2022-09-13,06:00,2022-09-13 06:00:00,Clear,Auto,high
221,12.993764,80.252691,Mount Road,Fatal,2022-01-08,16:00,2022-01-08 16:00:00,Fog,Bus,medium
222,13.091225,80.155214,Mount Road,Minor,2023-04-13,00:00,2023-04-13 00:00:00,Clear,Car,medium
223,13.130428,80.264176,Anna Salai,Fatal,2023-09-25,12:00,2023-09-25 12:00:00,Clear,Car,high
224,13.11856,80.221476,Anna Salai,Minor,2023-02-17,11:00,2023-02-17 11:00:00,Fog,Truck,high
225,12.874258,80.213865,OMR,Minor,2024-11-08,12:00,2024-11-08 12:00:00,Rain,Bike,medium
226,12.984423,80.146295,Mount Road,Minor,2022-12-12,22:00,2022-12-12 22:00:00,Fog,Truck,medium
227,13.087965,80.181664,Anna Salai,Severe,2022-05-16,11:00,2022-05-16 11:00:00,Clear,Car,high
228,13.094486,80.278522,Anna Salai,Minor,2023-02-03,18:00,2023-02-03 18:00:00,Clear,Truck,high
229,13.159472,80.18306,Anna Salai,Fatal,2023-09-16,10:00,2023-09-16 10:00:00,Clear,Bus,high
230,13.184877,80.180381,Anna Salai,Severe,2022-01-11,23:00,2022-01-11 23:00:00,Fog,Bus,high
231,12.831183,80.13847,ECR,Minor,2023-08-03,09:00,2023-08-03 09:00:00,Clear,Car,high
232,12.915393,80.1335,OMR,Fatal,2023-12-15,04:00,2023-12-15 04:00:00,Fog,Auto,medium
233,13.178928,80.253025,Anna Salai,Severe,2022-12-11,16:00,2022-12-11 16:00:00,Fog,Bus,high
234,13.15515,80.176578,Anna Salai,Minor,2022-12-02,09:00,2022-12-02 09:00:00,Rain,Bike,high
235,13.091178,80.120332,Mount Road,Fatal,2024-06-15,21:00,2024-06-15 21:00:00,Rain,Auto,medium
236,13.133817,80.247453,Anna Salai,Minor,2022-03-07,08:00,2022-03-07 08:00:00,Fog,Bus,high
237,12.943777,80.140845,OMR,Minor,2024-10-01,17:00,2024-10-01 17:00:00,Rain,Bus,medium
238,13.150376,80.129118,Anna Salai,Minor,2022-01-19,01:00,2022-01-19 01:00:00,Clear,Bus,high
239,12.887356,80.28566,OMR,Minor,2022-07-11,01:00,2022-07-11 01:00:00,Fog,Auto,medium
240,13.045885,80.132065,Mount Road,Minor,2023-10-17,15:00,2023-10-17 15:00:00,Clear,Car,medium
241,12.850497,80.230316,ECR,Severe,2024-10-26,05:00,2024-10-26 05:00:00,Fog,Bus,high
242,12.904146,80.203999,OMR,Severe,2024-06-29,14:00,2024-06-29 14:00:00,Fog,Bike,medium
243,12.873027,80.243677,OMR,Severe,2024-10-03,13:00,2024-10-03 13:00:00,Rain,Truck,medium
244,13.165022,80.110241,Anna Salai,Minor,2024-07-19,04:00,2024-07-19 04:00:00,Clear,Car,high
245,13.073111,80.143818,Mount Road,Severe,2024-11-19,05:00,2024-11-19 05:00:00,Clear,Truck,medium
246,12.954687,80.122731,Mount Road,Fatal,2022-08-19,00:00,2022-08-19 00:00:00,Rain,Bike,medium
247,12.892055,80.122731,OMR,Minor,2025-02-11,02:00,2025-02-11 02:00:00,Clear,Truck,medium
248,12.860095,80.242405,ECR,Minor,2022-07-07,23:00,2022-07-07 23:00:00,Clear,Truck,high
249,13.08094,80.147151,Mount Road,Severe,2023-06-26,21:00,2023-06-26 21:00:00,Clear,Bus,medium
